x y velocity
1.372956820480197293e-01 2.903029938137363652e-01 3.048155502727014188e+00
1.459922101903030622e-01 3.003160415726688348e-01 3.049852491559266188e+00
1.372284700087560982e-01 3.002944066391008415e-01 2.940239554982376990e+00
1.284195343062680683e-01 3.302728034725544992e-01 2.395259541078687882e+00
1.101097829873152328e-01 3.302566795593457893e-01 2.246937248502969720e+00
1.101127790807461398e-01 3.102600835453692141e-01 2.549180304629249161e+00
1.284255964480303103e-01 3.102756383096261783e-01 2.714131226496470983e+00
1.192658071187092800e-01 3.302625781179100439e-01 2.318085716204337121e+00
1.101022050762866106e-01 3.202586443396266414e-01 2.408761357915875312e+00
1.192702866561567848e-01 3.102652385226881138e-01 2.626804882555155096e+00
1.284109798870426422e-01 3.202745236898203451e-01 2.564889053644082040e+00
1.192577596727200651e-01 3.202641711436560734e-01 2.483057891767265879e+00
1.101806033682213304e-01 3.502431636172378404e-01 1.868190366707112249e+00
9.184634473417557787e-02 3.502396834254393188e-01 1.751117343616644284e+00
9.179022949082241145e-02 3.302567613674370350e-01 2.124797455729926732e+00
1.101097829873152328e-01 3.302566795593457893e-01 2.246937248502969720e+00
1.010146826356060762e-01 3.502400004410350931e-01 1.807018544947723626e+00
9.181101661794309476e-02 3.402503105595821586e-01 1.946548338216945062e+00
1.009512958502388064e-01 3.302548354206758519e-01 2.182420035399453617e+00
1.101358865556298777e-01 3.402521556786134993e-01 2.066118954107167394e+00
1.009747230182279909e-01 3.402495716266326076e-01 2.003352686498067747e+00
9.196051147051272079e-02 3.701993380510660847e-01 1.313121022577897978e+00
7.358733890160613911e-02 3.702007949972765943e-01 1.218798261778481828e+00
7.350183292413398073e-02 3.502466904359699540e-01 1.655991822115844503e+00
9.184634473417557787e-02 3.502396834254393188e-01 1.751117343616644284e+00
8.277507034287605314e-02 3.701992863894542629e-01 1.263459106993528591e+00
7.353912844786465730e-02 3.602272015499629609e-01 1.444951804106774818e+00
8.267543371639254901e-02 3.502419958256296484e-01 1.700737515443975001e+00
9.189623588048202729e-02 3.602232197354240384e-01 1.539681165956076514e+00
8.271894793544000424e-02 3.602242249443052824e-01 1.489681967321030420e+00
7.371523570068003184e-02 3.901218503906030421e-01 7.173652038598453684e-01
5.529370718770952597e-02 3.901229206969045737e-01 6.458310139181816512e-01
5.520462657994801986e-02 3.702075862330539979e-01 1.145085780110709717e+00
7.358733890160613911e-02 3.702007949972765943e-01 1.218798261778481828e+00
6.450531541381347711e-02 3.901221272649776917e-01 6.791397041639252175e-01
5.524541124925413244e-02 3.801696190151037658e-01 9.038260910755416822e-01
6.439720676233344487e-02 3.702036571902027062e-01 1.179305756768779023e+00
7.364621369238132098e-02 3.801661010483221026e-01 9.776208387639873099e-01
6.444688332807681219e-02 3.801674622384071389e-01 9.381441831157507627e-01
5.529370718770952597e-02 3.901229206969045737e-01 6.458310139181816512e-01
3.686543637594420081e-02 3.901251711971627789e-01 5.943785568778211514e-01
3.693980625174877325e-02 4.100000000000212363e-01 2.361625575364169634e-06
5.540970937761787590e-02 4.100000000000196265e-01 3.770248057432282915e-06
4.608037030465546302e-02 3.901240529649688260e-01 6.175472872883226438e-01
3.690001961555062354e-02 4.000669961893603688e-01 3.167593438134307382e-01
4.617475781476175489e-02 4.100000000000014189e-01 3.084610536244587722e-06
5.534890174007380675e-02 4.000666031712820092e-01 3.574537388906574020e-01
4.612501184936648041e-02 4.000667847820759682e-01 3.351431160003896514e-01
1.646446609406536088e-01 2.353553390592661998e-01 -7.451843931392423514e-05
1.823223304703091574e-01 2.467707173346623539e-01 -2.088997100335226662e-04
1.818693823126204534e-01 2.586121864998178199e-01 4.378658677815018052e+00
1.642892305855165602e-01 2.528296201133005128e-01 4.014997100181088463e+00
1.734834957055045035e-01 2.423895623945284961e-01 -1.918910715875220665e-04
1.820847950223004330e-01 2.526731781578601677e-01 3.536781487611049268e+00
1.730751057003170335e-01 2.563805968639650823e-01 4.283513337204143845e+00
1.644850190945078006e-01 2.440734582309783407e-01 3.887863228152048212e+00
1.732808903465475614e-01 2.493639012114975961e-01 3.944289082584264250e+00
1.462989869307472490e-01 2.703777989111069702e-01 3.329151385301361010e+00
1.639108691449674693e-01 2.704525044097367270e-01 3.745951070523839022e+00
1.642892305855165602e-01 2.528296201133005128e-01 4.014997100181088463e+00
1.465610256463509564e-01 2.527207614398676028e-01 3.298599720808131242e+00
1.551044052452472399e-01 2.704120036362247514e-01 3.530555710137694092e+00
1.640911251201234156e-01 2.616255973700288284e-01 3.878473696790806891e+00
1.554178689536617197e-01 2.527718769333785476e-01 3.623376371576306099e+00
1.464272061411757420e-01 2.615398872700303023e-01 3.341612619755162328e+00
1.552561808114327480e-01 2.615798786646167939e-01 3.594135851108426927e+00
1.460682113808181026e-01 2.903256432797128306e-01 3.173397913021978489e+00
1.285219086590181636e-01 2.902864694285893776e-01 2.936307122306852868e+00
1.286948402962211080e-01 2.703286184965457140e-01 3.016023105153469164e+00
1.462989869307472490e-01 2.703777989111069702e-01 3.329151385301361010e+00
1.372956820480197293e-01 2.903029938137363652e-01 3.048155502727014188e+00
1.286004081705817981e-01 2.803021038215738336e-01 2.998078923825727049e+00
1.374957219540700604e-01 2.703501041003475436e-01 3.155750831576650484e+00
1.461715554727656963e-01 2.803446036431994082e-01 3.269157479770477437e+00
1.373859693965026885e-01 2.803202307871456855e-01 3.123143192304212779e+00
1.284255964480303103e-01 3.102756383096261783e-01 2.714131226496470983e+00
1.101127790807461398e-01 3.102600835453692141e-01 2.549180304629249161e+00
1.101846934258066818e-01 2.902700653801029707e-01 2.752932100792390369e+00
1.285219086590181636e-01 2.902864694285893776e-01 2.936307122306852868e+00
1.192702866561567848e-01 3.102652385226881138e-01 2.626804882555155096e+00
1.101407176914801916e-01 3.002631573643607665e-01 2.665153240703121540e+00
1.193538144245037402e-01 2.902753401540463241e-01 2.836032290381049759e+00
1.284629332788124745e-01 3.002786821048472610e-01 2.839507536617758010e+00
1.193027319243859102e-01 3.002681223385900711e-01 2.745931507781285585e+00
1.101097829873152328e-01 3.302566795593457893e-01 2.246937248502969720e+00
9.179022949082241145e-02 3.302567613674370350e-01 2.124797455729926732e+00
9.179102498156146983e-02 3.102641165158986913e-01 2.423650596540782853e+00
1.101127790807461398e-01 3.102600835453692141e-01 2.549180304629249161e+00
1.009512958502388064e-01 3.302548354206758519e-01 2.182420035399453617e+00
9.178373384144805636e-02 3.202607696270597937e-01 2.284412914014403384e+00
1.009530380382234055e-01 3.102598195324630659e-01 2.481562082321370877e+00
1.101022050762866106e-01 3.202586443396266414e-01 2.408761357915875312e+00
1.009442230761206510e-01 3.202576141694681855e-01 2.342524947904920385e+00
9.184634473417557787e-02 3.502396834254393188e-01 1.751117343616644284e+00
7.350183292413398073e-02 3.502466904359699540e-01 1.655991822115844503e+00
7.345994545416287269e-02 3.302707919695061500e-01 2.030035945611259329e+00
9.179022949082241145e-02 3.302567613674370350e-01 2.124797455729926732e+00
8.267543371639254901e-02 3.502419958256296484e-01 1.700737515443975001e+00
7.347548446302873404e-02 3.402607141113349609e-01 1.851285737102082107e+00
8.262647811035049583e-02 3.302621760853567956e-01 2.074068804758188111e+00
9.181101661794309476e-02 3.402503105595821586e-01 1.946548338216945062e+00
8.264464012754274558e-02 3.402541165748309560e-01 1.895862937077330113e+00
7.358733890160613911e-02 3.702007949972765943e-01 1.218798261778481828e+00
5.520462657994801986e-02 3.702075862330539979e-01 1.145085780110709717e+00
5.514618238012274770e-02 3.502619599663006067e-01 1.583367039762648254e+00
7.350183292413398073e-02 3.502466904359699540e-01 1.655991822115844503e+00
6.439720676233344487e-02 3.702036571902027062e-01 1.179305756768779023e+00
5.517154493040184876e-02 3.602379401474504195e-01 1.371642734750182946e+00
6.432544265373227321e-02 3.502534696318463925e-01 1.616890090924186785e+00
7.353912844786465730e-02 3.602272015499629609e-01 1.444951804106774818e+00
6.435668227968578681e-02 3.602318911161889736e-01 1.405594183411537523e+00
5.529370718770952597e-02 3.901229206969045737e-01 6.458310139181816512e-01
3.686543637594420081e-02 3.901251711971627789e-01 5.943785568778211514e-01
3.681214981739816539e-02 3.702166565848790114e-01 1.092650802169645941e+00
5.520462657994801986e-02 3.702075862330539979e-01 1.145085780110709717e+00
4.608037030465546302e-02 3.901240529649688260e-01 6.175472872883226438e-01
3.683618238876146256e-02 3.801747440801745426e-01 8.510538397951915579e-01
4.600958413076870063e-02 3.702121332022054179e-01 1.116194736721816572e+00
5.524541124925413244e-02 3.801696190151037658e-01 9.038260910755416822e-01
4.604181229721777957e-02 3.801722349072932938e-01 8.747724310611166842e-01
3.686543637594420081e-02 3.901251711971627789e-01 5.943785568778211514e-01
1.843169689761389382e-02 3.901243204850606272e-01 5.636703748278160120e-01
1.846990312587516378e-02 4.100000000000187383e-01 8.174860297048039837e-07
3.693980625174877325e-02 4.100000000000212363e-01 2.361625575364169634e-06
2.764901430179359659e-02 3.901255493713028377e-01 5.764037213079055144e-01
1.844779930746836064e-02 4.000657343306103786e-01 2.920210420625686809e-01
2.770485468885754490e-02 4.100000000000012523e-01 1.600680087978170649e-06
3.690001961555062354e-02 4.000669961893603688e-01 3.167593438134307382e-01
2.767417547876203573e-02 4.000669250032822810e-01 3.023509848609677308e-01
1.468001808875273873e-01 2.351371269422478372e-01 2.944682610004325074e+00
1.646446609406536088e-01 2.353553390592661998e-01 -7.451843931392423514e-05
1.642892305855165602e-01 2.528296201133005128e-01 4.014997100181088463e+00
1.465610256463509564e-01 2.527207614398676028e-01 3.298599720808131242e+00
1.557034632851630740e-01 2.352344895981085537e-01 3.343362150418384360e+00
1.644850190945078006e-01 2.440734582309783407e-01 3.887863228152048212e+00
1.554178689536617197e-01 2.527718769333785476e-01 3.623376371576306099e+00
1.466900367946371575e-01 2.439209515561555353e-01 3.168353209119724401e+00
1.555738815957395660e-01 2.439912753810164203e-01 3.588528977924984709e+00
1.462989869307472490e-01 2.703777989111069702e-01 3.329151385301361010e+00
1.286948402962211080e-01 2.703286184965457140e-01 3.016023105153469164e+00
1.288842248601083096e-01 2.526419293297190727e-01 2.901381193209090714e+00
1.465610256463509564e-01 2.527207614398676028e-01 3.298599720808131242e+00
1.374957219540700604e-01 2.703501041003475436e-01 3.155750831576650484e+00
1.287878767261970425e-01 2.614794600062289587e-01 2.985805639580280779e+00
1.377174973354645116e-01 2.526770387452957345e-01 3.060985340349135608e+00
1.464272061411757420e-01 2.615398872700303023e-01 3.341612619755162328e+00
1.376045101452864905e-01 2.615062955258292687e-01 3.137861902453931595e+00
1.285219086590181636e-01 2.902864694285893776e-01 2.936307122306852868e+00
1.101846934258066818e-01 2.902700653801029707e-01 2.752932100792390369e+00
1.103118987382033234e-01 2.703037671844865097e-01 2.825623629370416889e+00
1.286948402962211080e-01 2.703286184965457140e-01 3.016023105153469164e+00
1.193538144245037402e-01 2.902753401540463241e-01 2.836032290381049759e+00
1.102427043020033082e-01 2.802829771814023818e-01 2.808071790405595181e+00
1.195022359585701521e-01 2.703128273608533250e-01 2.905254283468527543e+00
1.286004081705817981e-01 2.803021038215738336e-01 2.998078923825727049e+00
1.194213903095135421e-01 2.802894453774389949e-01 2.891472444680480258e+00
1.101127790807461398e-01 3.102600835453692141e-01 2.549180304629249161e+00
9.179102498156146983e-02 3.102641165158986913e-01 2.423650596540782853e+00
9.184333754797503746e-02 2.902759609076194791e-01 2.632735840710870967e+00
1.101846934258066818e-01 2.902700653801029707e-01 2.752932100792390369e+00
1.009530380382234055e-01 3.102598195324630659e-01 2.481562082321370877e+00
9.181128873363647580e-02 3.002686019196861289e-01 2.540493835391497424e+00
1.010145718336082354e-01 2.902703578047600153e-01 2.685832318619882475e+00
1.101407176914801916e-01 3.002631573643607665e-01 2.665153240703121540e+00
1.009769134641325533e-01 3.002634141551352442e-01 2.596985783250350011e+00
9.179022949082241145e-02 3.302567613674370350e-01 2.124797455729926732e+00
7.345994545416287269e-02 3.302707919695061500e-01 2.030035945611259329e+00
7.345987325532234158e-02 3.102853135670913254e-01 2.334061548840085543e+00
9.179102498156146983e-02 3.102641165158986913e-01 2.423650596540782853e+00
8.262647811035049583e-02 3.302621760853567956e-01 2.074068804758188111e+00
7.345490645412042219e-02 3.202784750858243545e-01 2.191309957435263911e+00
8.262667329220038659e-02 3.102726983859026566e-01 2.374777097278200522e+00
9.178373384144805636e-02 3.202607696270597937e-01 2.284412914014403384e+00
8.262065963599038443e-02 3.202678150043514194e-01 2.234166806502861480e+00
7.350183292413398073e-02 3.502466904359699540e-01 1.655991822115844503e+00
5.514618238012274770e-02 3.502619599663006067e-01 1.583367039762648254e+00
5.511807091500144778e-02 3.302963848587067153e-01 1.960725276261273020e+00
7.345994545416287269e-02 3.302707919695061500e-01 2.030035945611259329e+00
6.432544265373227321e-02 3.502534696318463925e-01 1.616890090924186785e+00
5.512842863182456504e-02 3.402809803097905372e-01 1.779879201135923239e+00
6.429052300429362321e-02 3.302823074272844273e-01 1.992381916631827066e+00
7.347548446302873404e-02 3.402607141113349609e-01 1.851285737102082107e+00
6.430344963004515357e-02 3.402697927532409850e-01 1.812691301552773027e+00
5.520462657994801986e-02 3.702075862330539979e-01 1.145085780110709717e+00
3.681214981739816539e-02 3.702166565848790114e-01 1.092650802169645941e+00
3.677869572729507847e-02 3.502818618764637626e-01 1.532592948667842458e+00
5.514618238012274770e-02 3.502619599663006067e-01 1.583367039762648254e+00
4.600958413076870063e-02 3.702121332022054179e-01 1.116194736721816572e+00
3.679309000076855241e-02 3.602519225670308689e-01 1.319865177820059410e+00
4.596397420540035417e-02 3.502716516406003677e-01 1.555312393632463541e+00
5.517154493040184876e-02 3.602379401474504195e-01 1.371642734750182946e+00
4.598368299308616680e-02 3.602448619215234404e-01 1.343082130315882639e+00
3.686543637594420081e-02 3.901251711971627789e-01 5.943785568778211514e-01
1.843169689761389382e-02 3.901243204850606272e-01 5.636703748278160120e-01
1.841067810829320056e-02 3.702205555012382243e-01 1.061564427676520372e+00
3.681214981739816539e-02 3.702166565848790114e-01 1.092650802169645941e+00
2.764901430179359659e-02 3.901255493713028377e-01 5.764037213079055144e-01
1.842010406929542321e-02 3.801750641779014783e-01 8.197467005841935217e-01
2.761252022177868026e-02 3.702199947578508898e-01 1.074448758156794304e+00
3.683618238876146256e-02 3.801747440801745426e-01 8.510538397951915579e-01
2.762876261104249553e-02 3.801762802741849856e-01 8.327074598416862594e-01
1.843169689761389382e-02 3.901243204850606272e-01 5.636703748278160120e-01
-7.669606517351141371e-22 3.901015254455221237e-01 5.541291199895739261e-01
-4.400448661823420291e-21 4.099999999999999756e-01 -6.713420338096482492e-09
1.846990312587516378e-02 4.100000000000187383e-01 8.174860297048039837e-07
9.215518627691264217e-03 3.901175887744955384e-01 5.562407305334990948e-01
-5.223763360055720894e-22 4.000507627227610774e-01 2.841309483551310300e-01
9.234951562953232565e-03 4.099999999999999756e-01 1.802581353667797569e-07
1.844779930746836064e-02 4.000657343306103786e-01 2.920210420625686809e-01
9.221895117687201049e-03 4.000625453227945050e-01 2.858951728187554830e-01
1.401191670929055333e-01 2.098296875908084724e-01 1.233292297075233579e+00
1.510102051438256543e-01 2.099999999987143540e-01 6.562697272262169772e-04
1.646446609406536088e-01 2.353553390592661998e-01 -7.451843931392423514e-05
1.468001808875273873e-01 2.351371269422478372e-01 2.944682610004325074e+00
1.455626269661981498e-01 2.099083182960842509e-01 1.099977062172172504e+00
1.554385446297819606e-01 2.226776695294347130e-01 -7.367604995259980803e-04
1.557034632851630740e-01 2.352344895981085537e-01 3.343362150418384360e+00
1.422809388945295572e-01 2.224859818623308727e-01 2.124793833049456904e+00
1.488531736251846593e-01 2.225727781919095427e-01 2.282290780532687968e+00
1.468001808875273873e-01 2.351371269422478372e-01 2.944682610004325074e+00
1.290640471726536842e-01 2.349971884873361949e-01 2.530826974106821670e+00
1.288842248601083096e-01 2.526419293297190727e-01 2.901381193209090714e+00
1.465610256463509564e-01 2.527207614398676028e-01 3.298599720808131242e+00
1.379230976777087170e-01 2.350586139679421149e-01 2.648671260576162645e+00
1.289781490282118082e-01 2.438152618097006452e-01 2.750765630244266013e+00
1.377174973354645116e-01 2.526770387452957345e-01 3.060985340349135608e+00
1.466900367946371575e-01 2.439209515561555353e-01 3.168353209119724401e+00
1.378264274679362467e-01 2.438622664717806088e-01 2.904298988108687585e+00
1.286948402962211080e-01 2.703286184965457140e-01 3.016023105153469164e+00
1.103118987382033234e-01 2.703037671844865097e-01 2.825623629370416889e+00
1.104508847887387402e-01 2.525957523094933266e-01 2.750005851164058601e+00
1.288842248601083096e-01 2.526419293297190727e-01 2.901381193209090714e+00
1.195022359585701521e-01 2.703128273608533250e-01 2.905254283468527543e+00
1.103798769134207991e-01 2.614459764560527755e-01 2.805796634942171686e+00
1.196640546458558885e-01 2.526142112828705932e-01 2.801662498443298066e+00
1.287878767261970425e-01 2.614794600062289587e-01 2.985805639580280779e+00
1.195815871983159084e-01 2.614589124892663374e-01 2.876015357732756073e+00
1.101846934258066818e-01 2.902700653801029707e-01 2.752932100792390369e+00
9.184333754797503746e-02 2.902759609076194791e-01 2.632735840710870967e+00
9.193605018712866506e-02 2.703053715365154042e-01 2.735050409979472796e+00
1.103118987382033234e-01 2.703037671844865097e-01 2.825623629370416889e+00
1.010145718336082354e-01 2.902703578047600153e-01 2.685832318619882475e+00
9.188559351125596963e-02 2.802877836433836922e-01 2.698187895249391843e+00
1.011233788116176063e-01 2.703013146699818070e-01 2.770946347611084715e+00
1.102427043020033082e-01 2.802829771814023818e-01 2.808071790405595181e+00
1.010641875506916032e-01 2.802824788107105558e-01 2.744870318187325076e+00
9.179102498156146983e-02 3.102641165158986913e-01 2.423650596540782853e+00
7.345987325532234158e-02 3.102853135670913254e-01 2.334061548840085543e+00
7.349683223669070675e-02 2.903023939633239126e-01 2.559639226842182591e+00
9.184333754797503746e-02 2.902759609076194791e-01 2.632735840710870967e+00
8.262667329220038659e-02 3.102726983859026566e-01 2.374777097278200522e+00
7.347415464150774955e-02 3.002928169644205614e-01 2.457188713932674240e+00
8.267083967661276178e-02 2.902866888975565995e-01 2.591404395541411887e+00
9.181128873363647580e-02 3.002686019196861289e-01 2.540493835391497424e+00
8.264375025072834280e-02 3.002784686710219253e-01 2.494376421694278090e+00
7.345994545416287269e-02 3.302707919695061500e-01 2.030035945611259329e+00
5.511807091500144778e-02 3.302963848587067153e-01 1.960725276261273020e+00
5.511826233398004621e-02 3.103217739060494251e-01 2.273377495334437892e+00
7.345987325532234158e-02 3.102853135670913254e-01 2.334061548840085543e+00
6.429052300429362321e-02 3.302823074272844273e-01 1.992381916631827066e+00
5.511481634193674678e-02 3.203095408283555545e-01 2.125401218568488737e+00
6.429047586822429772e-02 3.103017417182938886e-01 2.300565921799486713e+00
7.345490645412042219e-02 3.202784750858243545e-01 2.191309957435263911e+00
6.428634889222750726e-02 3.202924767205107548e-01 2.155260447678741809e+00
5.514618238012274770e-02 3.502619599663006067e-01 1.583367039762648254e+00
3.677869572729507847e-02 3.502818618764637626e-01 1.532592948667842458e+00
3.676323142770013264e-02 3.303305596537965405e-01 1.913845805716775317e+00
5.511807091500144778e-02 3.302963848587067153e-01 1.960725276261273020e+00
4.596397420540035417e-02 3.502716516406003677e-01 1.555312393632463541e+00
3.676880983292209193e-02 3.403076846572538061e-01 1.730654879864237161e+00
4.594240140490391672e-02 3.303126288439585112e-01 1.934671409408444065e+00
5.512842863182456504e-02 3.402809803097905372e-01 1.779879201135923239e+00
4.595028170997105671e-02 3.402938105574925820e-01 1.752614197027675624e+00
3.681214981739816539e-02 3.702166565848790114e-01 1.092650802169645941e+00
1.841067810829320056e-02 3.702205555012382243e-01 1.061564427676520372e+00
1.839802575273742288e-02 3.502997903958614545e-01 1.502645351461033618e+00
3.677869572729507847e-02 3.502818618764637626e-01 1.532592948667842458e+00
2.761252022177868026e-02 3.702199947578508898e-01 1.074448758156794304e+00
1.840341623035115365e-02 3.602618441670975558e-01 1.289211805550189105e+00
2.759016659351001474e-02 3.502916575294368062e-01 1.515075330727227110e+00
3.679309000076855241e-02 3.602519225670308689e-01 1.319865177820059410e+00
2.759971120428691971e-02 3.602580718112288749e-01 1.301928968483349269e+00
1.843169689761389382e-02 3.901243204850606272e-01 5.636703748278160120e-01
-7.669606517351141371e-22 3.901015254455221237e-01 5.541291199895739261e-01
3.347829810043979883e-21 3.702030508910442164e-01 1.051727682781356865e+00
1.841067810829320056e-02 3.702205555012382243e-01 1.061564427676520372e+00
9.215518627691264217e-03 3.901175887744955384e-01 5.562407305334990948e-01
2.497429795372926006e-21 3.801522881682831700e-01 8.099947125153436067e-01
9.206690470470244372e-03 3.702160278851319708e-01 1.053981218495326333e+00
1.842010406929542321e-02 3.801750641779014783e-01 8.197467005841935217e-01
9.210455453088170485e-03 3.801683887046026777e-01 8.121666476649389566e-01
1.401191670929055333e-01 2.098296875908084724e-01 1.233292297075233579e+00
1.292407535732632284e-01 2.097056779098358248e-01 1.616530326017780794e+00
1.290640471726536842e-01 2.349971884873361949e-01 2.530826974106821670e+00
1.468001808875273873e-01 2.351371269422478372e-01 2.944682610004325074e+00
1.346786462696847597e-01 2.097622916844988361e-01 1.418560818194591455e+00
1.291654023514585414e-01 2.223550879424950055e-01 2.088007835557145864e+00
1.379230976777087170e-01 2.350586139679421149e-01 2.648671260576162645e+00
1.422809388945295572e-01 2.224859818623308727e-01 2.124793833049456904e+00
1.357189878469970412e-01 2.224141306043453392e-01 2.057388488942218263e+00
1.290640471726536842e-01 2.349971884873361949e-01 2.530826974106821670e+00
1.105902757576614492e-01 2.349152295158669357e-01 2.536264846616758994e+00
1.104508847887387402e-01 2.525957523094933266e-01 2.750005851164058601e+00
1.288842248601083096e-01 2.526419293297190727e-01 2.901381193209090714e+00
1.198219829342325043e-01 2.349488802816511734e-01 2.506427507905752972e+00
1.105219175442587881e-01 2.437525804262105356e-01 2.658404334428834837e+00
1.196640546458558885e-01 2.526142112828705932e-01 2.801662498443298066e+00
1.289781490282118082e-01 2.438152618097006452e-01 2.750765630244266013e+00
1.197454894984911061e-01 2.437781733422637875e-01 2.678040394475829089e+00
1.103118987382033234e-01 2.703037671844865097e-01 2.825623629370416889e+00
9.193605018712866506e-02 2.703053715365154042e-01 2.735050409979472796e+00
9.203863607385696921e-02 2.525853002873325592e-01 2.728715734813305094e+00
1.104508847887387402e-01 2.525957523094933266e-01 2.750005851164058601e+00
1.011233788116176063e-01 2.703013146699818070e-01 2.770946347611084715e+00
9.198589161312149820e-02 2.614426006114500267e-01 2.743155007280487556e+00
1.012429115852119255e-01 2.525862194537780714e-01 2.729874664749466717e+00
1.103798769134207991e-01 2.614459764560527755e-01 2.805796634942171686e+00
1.011816411010730554e-01 2.614405955103682455e-01 2.764539151927272620e+00
9.184333754797503746e-02 2.902759609076194791e-01 2.632735840710870967e+00
7.349683223669070675e-02 2.903023939633239126e-01 2.559639226842182591e+00
7.356266215756356031e-02 2.703325322051945423e-01 2.699704976277876867e+00
9.193605018712866506e-02 2.703053715365154042e-01 2.735050409979472796e+00
8.267083967661276178e-02 2.902866888975565995e-01 2.591404395541411887e+00
7.352677932912246583e-02 2.803152935650586874e-01 2.640590660401102685e+00
8.274934108732438787e-02 2.703158044245631553e-01 2.712692373637489052e+00
9.188559351125596963e-02 2.802877836433836922e-01 2.698187895249391843e+00
8.270658072477543588e-02 2.802987561009835926e-01 2.664473034437749188e+00
7.345987325532234158e-02 3.102853135670913254e-01 2.334061548840085543e+00
5.511826233398004621e-02 3.103217739060494251e-01 2.273377495334437892e+00
5.514310639625875921e-02 2.903483874859850156e-01 2.517287546637439810e+00
7.349683223669070675e-02 2.903023939633239126e-01 2.559639226842182591e+00
6.429047586822429772e-02 3.103017417182938886e-01 2.300565921799486713e+00
5.512790265165802561e-02 3.003343405240176400e-01 2.404145412708595941e+00
6.432103862886286161e-02 2.903229767084689050e-01 2.535484247908464273e+00
7.347415464150774955e-02 3.002928169644205614e-01 2.457188713932674240e+00
6.430229452097654952e-02 3.003114827505034556e-01 2.427533305109321304e+00
5.511807091500144778e-02 3.302963848587067153e-01 1.960725276261273020e+00
3.676323142770013264e-02 3.303305596537965405e-01 1.913845805716775317e+00
3.676411818255042457e-02 3.103718682557138342e-01 2.234743507159609344e+00
5.511826233398004621e-02 3.103217739060494251e-01 2.273377495334437892e+00
4.594240140490391672e-02 3.303126288439585112e-01 1.934671409408444065e+00
3.676175349610789206e-02 3.203516069514368847e-01 2.081947437944358104e+00
4.594294405952387833e-02 3.103452137191621274e-01 2.251672111619772654e+00
5.511481634193674678e-02 3.203095408283555545e-01 2.125401218568488737e+00
4.594006500509232455e-02 3.203293631374679595e-01 2.101140721164012959e+00
3.677869572729507847e-02 3.502818618764637626e-01 1.532592948667842458e+00
1.839802575273742288e-02 3.502997903958614545e-01 1.502645351461033618e+00
1.839255523001797829e-02 3.303690672499771108e-01 1.886635902839950862e+00
3.676323142770013264e-02 3.303305596537965405e-01 1.913845805716775317e+00
2.759016659351001474e-02 3.502916575294368062e-01 1.515075330727227110e+00
1.839443099067901780e-02 3.403352857411491295e-01 1.701806987271179183e+00
2.758015363065524986e-02 3.303496017264193618e-01 1.897921224636863746e+00
3.676880983292209193e-02 3.403076846572538061e-01 1.730654879864237161e+00
2.758369290597028484e-02 3.403218312747835483e-01 1.713779782089076553e+00
1.841067810829320056e-02 3.702205555012382243e-01 1.061564427676520372e+00
3.347829810043979883e-21 3.702030508910442164e-01 1.051727682781356865e+00
-1.377726008803722936e-20 3.503045763365663090e-01 1.492795720357993128e+00
1.839802575273742288e-02 3.502997903958614545e-01 1.502645351461033618e+00
9.206690470470244372e-03 3.702160278851319708e-01 1.053981218495326333e+00
4.485787728203625451e-21 3.602538136138052627e-01 1.279328017409607332e+00
9.201652406352050367e-03 3.503047016321558238e-01 1.495226994690775024e+00
1.840341623035115365e-02 3.602618441670975558e-01 1.289211805550189105e+00
9.203787714383536434e-03 3.602612313703121294e-01 1.281676578534648892e+00
1.292407535732632284e-01 2.097056779098358248e-01 1.616530326017780794e+00
1.107594712947476551e-01 2.095768322604411038e-01 2.156248397484583634e+00
1.105902757576614492e-01 2.349152295158669357e-01 2.536264846616758994e+00
1.290640471726536842e-01 2.349971884873361949e-01 2.530826974106821670e+00
1.199977602738443588e-01 2.096299972556481539e-01 1.916427513234135738e+00
1.106800309070936905e-01 2.222456133282908475e-01 2.331195483887556819e+00
1.198219829342325043e-01 2.349488802816511734e-01 2.506427507905752972e+00
1.291654023514585414e-01 2.223550879424950055e-01 2.088007835557145864e+00
1.199181665250663303e-01 2.222907631713213483e-01 2.199890342473540539e+00
1.105902757576614492e-01 2.349152295158669357e-01 2.536264846616758994e+00
9.214631742518943069e-02 2.348859758067492476e-01 2.645010200637472497e+00
9.203863607385696921e-02 2.525853002873325592e-01 2.728715734813305094e+00
1.104508847887387402e-01 2.525957523094933266e-01 2.750005851164058601e+00
1.013657378225496924e-01 2.348946569751092228e-01 2.587332047734639318e+00
9.209258916245784132e-02 2.437332731333816116e-01 2.694378031446285071e+00
1.012429115852119255e-01 2.525862194537780714e-01 2.729874664749466717e+00
1.105219175442587881e-01 2.437525804262105356e-01 2.658404334428834837e+00
1.013049309900933004e-01 2.437378729050690140e-01 2.668983579641908133e+00
9.193605018712866506e-02 2.703053715365154042e-01 2.735050409979472796e+00
7.356266215756356031e-02 2.703325322051945423e-01 2.699704976277876867e+00
7.363652488613521563e-02 2.526079946523090980e-01 2.753029156791136245e+00
9.203863607385696921e-02 2.525853002873325592e-01 2.728715734813305094e+00
8.274934108732438787e-02 2.703158044245631553e-01 2.712692373637489052e+00
7.359834743185802997e-02 2.614681326830035069e-01 2.734263089470105434e+00
8.283684269539010048e-02 2.525926467767681816e-01 2.738260487990032743e+00
