x y mesh_s
8.627536081466833373e-01 1.314825008953423961e-02 9.999999999999997780e-01
8.697881895612182834e-01 2.423403166307668491e-10 9.999999999999995559e-01
6.446102140199025943e-01 4.099999975600724933e-01 1.000000000000000000e+00
6.169178192601373345e-01 4.099999930496697198e-01 1.000000000000000000e+00
6.280839660733170682e-01 3.926720416060188734e-01 1.000000000000000000e+00
6.307640268733064604e-01 4.100000007826344328e-01 1.000000000000000444e+00
6.224996952341050882e-01 4.013399899087835010e-01 9.999999999999997780e-01
6.363491839732425825e-01 4.013264030648673319e-01 9.999999999999995559e-01
6.446102140199025943e-01 4.099999975600724933e-01 1.000000000000000000e+00
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.280839660733170682e-01 3.926720416060188734e-01 1.000000000000000000e+00
6.501989627039176378e-01 4.013086426438187138e-01 1.000000000000000444e+00
6.419371101829168813e-01 3.926409379600821481e-01 9.999999999999997780e-01
6.363491839732425825e-01 4.013264030648673319e-01 9.999999999999995559e-01
9.215340682426498287e-01 4.100000006476598458e-01 1.000000000000000000e+00
9.492264172660477284e-01 4.099999909064218073e-01 1.000000000000000000e+00
9.362500555215008680e-01 3.851717343196497945e-01 1.000000000000000000e+00
9.353802540589083447e-01 4.099999984074030879e-01 1.000000000000000444e+00
9.427385679074821168e-01 3.975815389298189007e-01 9.999999999999997780e-01
9.288916020826306630e-01 3.975919932489435649e-01 9.999999999999995559e-01
6.446102140199025943e-01 4.099999975600724933e-01 1.000000000000000000e+00
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.723026005672314565e-01 4.099999987643764832e-01 1.000000000000000000e+00
6.501989627039176378e-01 4.013086426438187138e-01 1.000000000000000444e+00
6.640488962954056440e-01 4.012875633582417834e-01 9.999999999999997780e-01
6.584564118814809630e-01 4.100000009733385520e-01 9.999999999999995559e-01
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.280839660733170682e-01 3.926720416060188734e-01 1.000000000000000000e+00
6.392604254382574513e-01 3.753087644906786258e-01 1.000000000000000000e+00
6.419371101829173254e-01 3.926409379600824257e-01 1.000000000000000444e+00
6.336708415824182650e-01 3.839953948886379864e-01 9.999999999999997780e-01
6.475279110312258668e-01 3.839427555543885040e-01 9.999999999999995559e-01
9.215340682426498287e-01 4.100000006476598458e-01 1.000000000000000000e+00
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
9.362500555215008680e-01 3.851717343196497945e-01 1.000000000000000000e+00
9.150445522993957415e-01 3.976035677197757856e-01 1.000000000000000444e+00
9.224022549435275664e-01 3.851935839125811833e-01 9.999999999999997780e-01
9.288916020826306630e-01 3.975919932489435649e-01 9.999999999999995559e-01
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.723026005672314565e-01 4.099999987643764832e-01 1.000000000000000000e+00
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
6.640488962954060881e-01 4.012875633582420054e-01 1.000000000000000444e+00
6.778988604721185585e-01 4.012640512125074665e-01 9.999999999999997780e-01
6.696444647129625727e-01 3.925573736310955519e-01 9.999999999999995559e-01
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.392604254382574513e-01 3.753087644906786258e-01 1.000000000000000000e+00
6.613854846912341490e-01 3.838795876840275789e-01 1.000000000000000444e+00
6.531217606670922660e-01 3.752305741108740711e-01 9.999999999999997780e-01
6.475279110312258668e-01 3.839427555543885040e-01 9.999999999999995559e-01
9.215340682426498287e-01 4.100000006476598458e-01 1.000000000000000000e+00
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
8.938416808659366275e-01 4.099999999272494478e-01 1.000000000000000000e+00
9.150445522993957415e-01 3.976035677197757856e-01 1.000000000000000444e+00
9.011973872264649188e-01 3.976163612292012983e-01 9.999999999999997780e-01
9.076878726637671591e-01 4.099999996978482830e-01 9.999999999999995559e-01
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
9.362500555215008680e-01 3.851717343196497945e-01 1.000000000000000000e+00
9.232713050900618335e-01 3.603767141699190102e-01 1.000000000000000000e+00
9.224022549435281215e-01 3.851935839125814054e-01 1.000000000000000444e+00
9.297609567828921673e-01 3.727702727032223273e-01 9.999999999999997780e-01
9.159122396859757931e-01 3.728044214990851590e-01 9.999999999999995559e-01
6.723026005672314565e-01 4.099999987643764832e-01 1.000000000000000000e+00
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
6.999949856799728698e-01 4.099999989908408859e-01 1.000000000000000000e+00
6.778988604721192246e-01 4.012640512125077996e-01 1.000000000000000444e+00
6.917487587077201239e-01 4.012389630412210861e-01 9.999999999999997780e-01
6.861487959803137526e-01 4.100000005266382086e-01 9.999999999999995559e-01
6.557906883385664631e-01 3.926021138324294890e-01 1.000000000000000000e+00
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.696444647129631278e-01 3.925573736310959960e-01 1.000000000000000444e+00
6.752431885973213532e-01 3.838086802762253891e-01 9.999999999999997780e-01
6.613854846912333718e-01 3.838795876840271903e-01 9.999999999999995559e-01
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.392604254382574513e-01 3.753087644906786258e-01 1.000000000000000000e+00
6.504490408779378674e-01 3.578981876496338810e-01 1.000000000000000000e+00
6.531217606670928211e-01 3.752305741108743486e-01 1.000000000000000444e+00
6.448530556996321383e-01 3.666104674798111862e-01 9.999999999999997780e-01
6.587188921654814067e-01 3.665026375245386547e-01 9.999999999999995559e-01
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
8.938416808659366275e-01 4.099999999272494478e-01 1.000000000000000000e+00
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
9.011973872264658070e-01 3.976163612292015759e-01 1.000000000000000444e+00
8.873500991248323144e-01 3.976304882234128479e-01 9.999999999999997780e-01
8.947060141244806974e-01 3.852444693033691969e-01 9.999999999999995559e-01
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
9.232713050900618335e-01 3.603767141699190102e-01 1.000000000000000000e+00
9.020632073778970250e-01 3.728421948028868282e-01 1.000000000000000444e+00
9.094216191058070997e-01 3.604240396352900722e-01 9.999999999999997780e-01
9.159122396859757931e-01 3.728044214990851590e-01 9.999999999999995559e-01
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
6.999949856799728698e-01 4.099999989908408859e-01 1.000000000000000000e+00
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
6.917487587077206790e-01 4.012389630412213082e-01 1.000000000000000444e+00
7.055985077608095679e-01 4.012130680593752330e-01 9.999999999999997780e-01
6.973517389453580684e-01 3.924571787979330151e-01 9.999999999999995559e-01
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
6.752431885973219083e-01 3.838086802762257221e-01 1.000000000000000444e+00
6.808451823720533813e-01 3.750403652798570686e-01 9.999999999999997780e-01
6.891006957279659506e-01 3.837327163050229806e-01 9.999999999999995559e-01
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.504490408779378674e-01 3.578981876496338810e-01 1.000000000000000000e+00
6.781899558160930930e-01 3.576015685737371497e-01 1.000000000000000000e+00
6.587188921654819618e-01 3.665026375245389878e-01 1.000000000000000444e+00
6.643195640711446748e-01 3.577566751107254528e-01 9.999999999999997780e-01
6.725849206729216379e-01 3.663811765945009791e-01 9.999999999999995559e-01
8.938416808659366275e-01 4.099999999272494478e-01 1.000000000000000000e+00
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
8.661492959786828427e-01 4.099999998578424676e-01 1.000000000000000000e+00
8.873500991248332026e-01 3.976304882234131255e-01 1.000000000000000444e+00
8.735026692268447190e-01 3.976460644192490457e-01 9.999999999999997780e-01
8.799954881085215730e-01 4.099999997521412420e-01 9.999999999999995559e-01
9.085542518648194177e-01 3.852177567137396452e-01 1.000000000000000000e+00
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
8.947060141244815856e-01 3.852444693033695855e-01 1.000000000000000444e+00
8.882138031275553791e-01 3.728839272381269110e-01 9.999999999999997780e-01
9.020632073778961368e-01 3.728421948028864397e-01 9.999999999999995559e-01
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
9.232713050900618335e-01 3.603767141699190102e-01 1.000000000000000000e+00
9.102906462477236005e-01 3.356109498329959417e-01 1.000000000000000000e+00
9.094216191058075438e-01 3.604240396352903497e-01 1.000000000000000444e+00
9.167811921797829333e-01 3.479905100473291157e-01 9.999999999999997780e-01
9.029304520404164425e-01 3.480518319902246027e-01 9.999999999999995559e-01
6.999949856799728698e-01 4.099999989908408859e-01 1.000000000000000000e+00
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
7.276873704871312798e-01 4.099999990387138138e-01 1.000000000000000000e+00
7.055985077608100120e-01 4.012130680593755105e-01 1.000000000000000444e+00
7.194480570870338543e-01 4.011870287971809335e-01 9.999999999999997780e-01
7.138411808093829691e-01 4.100000005163426664e-01 9.999999999999995559e-01
6.834982105182574319e-01 3.925085060113889801e-01 1.000000000000000000e+00
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
6.973517389453589566e-01 3.924571787979333481e-01 1.000000000000000444e+00
7.029577644917179846e-01 3.836541273138517338e-01 9.999999999999997780e-01
6.891006957279659506e-01 3.837327163050229806e-01 9.999999999999995559e-01
6.669834993120494770e-01 3.751398273285280749e-01 1.000000000000000000e+00
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
6.781899558160930930e-01 3.576015685737371497e-01 1.000000000000000000e+00
6.808451823720538254e-01 3.750403652798572907e-01 1.000000000000000444e+00
6.864505817010250199e-01 3.662509635008280307e-01 9.999999999999997780e-01
6.725849206729216379e-01 3.663811765945009791e-01 9.999999999999995559e-01
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
8.661492959786828427e-01 4.099999998578424676e-01 1.000000000000000000e+00
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.735026692268452742e-01 3.976460644192493232e-01 1.000000000000000444e+00
8.596550797689896939e-01 3.976632085954040496e-01 9.999999999999997780e-01
8.670087201099341279e-01 3.853064477974448843e-01 9.999999999999995559e-01
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.882138031275561563e-01 3.728839272381271330e-01 1.000000000000000444e+00
8.817208158020639619e-01 3.605341976732092113e-01 9.999999999999997780e-01
8.743639893727291890e-01 3.729299782603556213e-01 9.999999999999995559e-01
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
9.102906462477236005e-01 3.356109498329959417e-01 1.000000000000000000e+00
8.890791312677286395e-01 3.481196597236426160e-01 1.000000000000000444e+00
8.964388292588321150e-01 3.356870538452532693e-01 9.999999999999997780e-01
9.029304520404164425e-01 3.480518319902246027e-01 9.999999999999995559e-01
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
7.276873704871312798e-01 4.099999990387138138e-01 1.000000000000000000e+00
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.194480570870342984e-01 4.011870287971812110e-01 1.000000000000000444e+00
7.339864386171381927e-01 3.988045321057547832e-01 9.999999999999997780e-01
7.257464450396851063e-01 3.899985259630408541e-01 9.999999999999995559e-01
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.029577644917185397e-01 3.836541273138520669e-01 1.000000000000000444e+00
7.092551925127028589e-01 3.724802820340653020e-01 9.999999999999997780e-01
7.175027596460139545e-01 3.812233964380018492e-01 9.999999999999995559e-01
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
6.781899558160930930e-01 3.576015685737371497e-01 1.000000000000000000e+00
7.010034939669180787e-01 3.637706719610210304e-01 1.000000000000000444e+00
6.927473656861130591e-01 3.550965472813479296e-01 9.999999999999997780e-01
6.864505817010247979e-01 3.662509635008279196e-01 9.999999999999995559e-01
7.276873704871312798e-01 4.099999990387138138e-01 1.000000000000000000e+00
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.553797564351758531e-01 4.099999996611518038e-01 1.000000000000000000e+00
7.339864386171386368e-01 3.988045321057551162e-01 1.000000000000000444e+00
7.478362423998959896e-01 3.987731070658152022e-01 9.999999999999997780e-01
7.415335655862019815e-01 4.100000004701342404e-01 9.999999999999995559e-01
7.553797564351758531e-01 4.099999996611518038e-01 1.000000000000000000e+00
7.830721431363766305e-01 4.100000006739387137e-01 1.000000000000000000e+00
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.692259494434722233e-01 4.099999999671347650e-01 1.000000000000000444e+00
7.755348674895913286e-01 3.987147372556477110e-01 9.999999999999997780e-01
7.616857148131824795e-01 3.987430927561314009e-01 9.999999999999995559e-01
7.830721431363766305e-01 4.100000006739387137e-01 1.000000000000000000e+00
8.107645274141443981e-01 4.100000003793464187e-01 1.000000000000000000e+00
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
7.969183346192586503e-01 4.100000001531761695e-01 1.000000000000000444e+00
8.032322782658525284e-01 3.986634992759928164e-01 9.999999999999997780e-01
7.893837146781363945e-01 3.986881843735335385e-01 9.999999999999995559e-01
8.107645274141443981e-01 4.100000003793464187e-01 1.000000000000000000e+00
8.384569107322977777e-01 4.099999997062764301e-01 1.000000000000000000e+00
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.246107192994983626e-01 4.100000000896369401e-01 1.000000000000000444e+00
8.309286488811223892e-01 3.986197044010612589e-01 9.999999999999997780e-01
8.170805823091356057e-01 3.986406863120631194e-01 9.999999999999995559e-01
8.661492959786828427e-01 4.099999998578424676e-01 1.000000000000000000e+00
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.384569107322977777e-01 4.099999997062764301e-01 1.000000000000000000e+00
8.596550797689903600e-01 3.976632085954043827e-01 1.000000000000000444e+00
8.458073098572471693e-01 3.976820380663714793e-01 9.999999999999997780e-01
8.523031029253912427e-01 4.099999995658371588e-01 9.999999999999995559e-01
8.808575184546099113e-01 3.852739552783772115e-01 1.000000000000000000e+00
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.670087201099350160e-01 3.853064477974452728e-01 1.000000000000000444e+00
8.605137022374155231e-01 3.729807096333215832e-01 9.999999999999997780e-01
8.743639893727291890e-01 3.729299782603556213e-01 9.999999999999995559e-01
8.955714741103775189e-01 3.604763771106866965e-01 1.000000000000000000e+00
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
8.817208158020646280e-01 3.605341976732095444e-01 1.000000000000000444e+00
8.752271419541842734e-01 3.481946002740972101e-01 9.999999999999997780e-01
8.890791312677277514e-01 3.481196597236422829e-01 9.999999999999995559e-01
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
9.102906462477236005e-01 3.356109498329959417e-01 1.000000000000000000e+00
8.973087288333255751e-01 3.108682889631844692e-01 1.000000000000000000e+00
8.964388292588328921e-01 3.356870538452534358e-01 1.000000000000000444e+00
9.037998081500484560e-01 3.232372132015289279e-01 9.999999999999997780e-01
8.899468484248961309e-01 3.233288024093809998e-01 9.999999999999995559e-01
7.112049142442400385e-01 3.924048602845062739e-01 1.000000000000000000e+00
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.257464450396856614e-01 3.899985259630412981e-01 1.000000000000000444e+00
7.320487588175178528e-01 3.787790127779294136e-01 9.999999999999997780e-01
7.175027596460139545e-01 3.812233964380018492e-01 9.999999999999995559e-01
6.947064074600249883e-01 3.749357370550889801e-01 1.000000000000000000e+00
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
7.092551925127034140e-01 3.724802820340655241e-01 1.000000000000000444e+00
7.155572388453995680e-01 3.612732477321965452e-01 9.999999999999997780e-01
7.010034939669173015e-01 3.637706719610206418e-01 9.999999999999995559e-01
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
6.781899558160930930e-01 3.576015685737371497e-01 1.000000000000000000e+00
6.907889413527285027e-01 3.352818531086700915e-01 1.000000000000000000e+00
6.927473656861135032e-01 3.550965472813482626e-01 1.000000000000000444e+00
6.844864192013861981e-01 3.464605216531677634e-01 9.999999999999997780e-01
6.990496479510516226e-01 3.439062534583048336e-01 9.999999999999995559e-01
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.553797564351758531e-01 4.099999996611518038e-01 1.000000000000000000e+00
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.478362423998964337e-01 3.987731070658154797e-01 1.000000000000000444e+00
7.616857148131827016e-01 3.987430927561315119e-01 9.999999999999997780e-01
7.541422311862253647e-01 3.875172855104119241e-01 9.999999999999995559e-01
7.830721431363766305e-01 4.100000006739387137e-01 1.000000000000000000e+00
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
7.755348674895918837e-01 3.987147372556480440e-01 1.000000000000000444e+00
7.818464944696801311e-01 3.874034315594322431e-01 9.999999999999997780e-01
7.893837146781363945e-01 3.986881843735335385e-01 9.999999999999995559e-01
8.107645274141443981e-01 4.100000003793464187e-01 1.000000000000000000e+00
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.032322782658531946e-01 3.986634992759930940e-01 1.000000000000000444e+00
8.095483899688988849e-01 3.873043653672845199e-01 9.999999999999997780e-01
8.170805823091356057e-01 3.986406863120631194e-01 9.999999999999995559e-01
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.384569107322977777e-01 4.099999997062764301e-01 1.000000000000000000e+00
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.458073098572478354e-01 3.976820380663717569e-01 1.000000000000000444e+00
8.309286488811223892e-01 3.986197044010612589e-01 9.999999999999997780e-01
8.382791744274403767e-01 3.863009180698085965e-01 9.999999999999995559e-01
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.605137022374160782e-01 3.729807096333218608e-01 1.000000000000000444e+00
8.529864065940523377e-01 3.615923913207154672e-01 9.999999999999997780e-01
8.456317868126872472e-01 3.739583587467452674e-01 9.999999999999995559e-01
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
8.752271419541850506e-01 3.481946002740974877e-01 1.000000000000000444e+00
8.677012749765985467e-01 3.367925505379705808e-01 9.999999999999997780e-01
8.603429464293269602e-01 3.492035532094093786e-01 9.999999999999995559e-01
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.973087288333255751e-01 3.108682889631844692e-01 1.000000000000000000e+00
8.750612708832166131e-01 3.243602816592562332e-01 1.000000000000000444e+00
8.824227760624097083e-01 3.119078102474926451e-01 9.999999999999997780e-01
8.899468484248961309e-01 3.233288024093809998e-01 9.999999999999995559e-01
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.320487588175184079e-01 3.787790127779296356e-01 1.000000000000000444e+00
7.383550570287014114e-01 3.675274725900647410e-01 9.999999999999997780e-01
7.465954495063809038e-01 3.763232154025554221e-01 9.999999999999995559e-01
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.155572388454001231e-01 3.612732477321968227e-01 1.000000000000000444e+00
7.218640464672119172e-01 3.500307366143975418e-01 9.999999999999997780e-01
7.301113241838079748e-01 3.587626768475065120e-01 9.999999999999995559e-01
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
6.907889413527285027e-01 3.352818531086700915e-01 1.000000000000000000e+00
7.136129617939491743e-01 3.413340638462258880e-01 1.000000000000000444e+00
7.053577552561424158e-01 3.326757506730894653e-01 9.999999999999997780e-01
6.990496479510516226e-01 3.439062534583048336e-01 9.999999999999995559e-01
7.402891237738334906e-01 3.875791372615510211e-01 1.000000000000000000e+00
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.541422311862262529e-01 3.875172855104122016e-01 1.000000000000000444e+00
7.604515455925933143e-01 3.762320833552917909e-01 9.999999999999997780e-01
7.465954495063809038e-01 3.763232154025554221e-01 9.999999999999995559e-01
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
7.818464944696806862e-01 3.874034315594325206e-01 1.000000000000000444e+00
7.881608240034296831e-01 3.760658531234619684e-01 9.999999999999997780e-01
7.743066534068190343e-01 3.761461648361762999e-01 9.999999999999995559e-01
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
8.095483899688994400e-01 3.873043653672847975e-01 1.000000000000000444e+00
8.158666541503553082e-01 3.759225088051553754e-01 9.999999999999997780e-01
8.020141357371642910e-01 3.759913097610413368e-01 9.999999999999995559e-01
8.531595902077468985e-01 3.853421914011606053e-01 1.000000000000000000e+00
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.382791744274411538e-01 3.863009180698090406e-01 1.000000000000000444e+00
8.307494475791703525e-01 3.749389948418212493e-01 9.999999999999997780e-01
8.456317868126872472e-01 3.739583587467452674e-01 9.999999999999995559e-01
8.678695841170047665e-01 3.605979944951578364e-01 1.000000000000000000e+00
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
8.529864065940530038e-01 3.615923913207157447e-01 1.000000000000000444e+00
8.454579724281084951e-01 3.502194128470156320e-01 9.999999999999997780e-01
8.603429464293269602e-01 3.492035532094093786e-01 9.999999999999995559e-01
8.825862722521637949e-01 3.357712453320366164e-01 1.000000000000000000e+00
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.677012749765993238e-01 3.367925505379708584e-01 1.000000000000000444e+00
8.601746931643599048e-01 3.254018563038822420e-01 9.999999999999997780e-01
8.750612708832156139e-01 3.243602816592559002e-01 9.999999999999995559e-01
8.675357423979622729e-01 3.129586810814016795e-01 1.000000000000000000e+00
8.973087288333255751e-01 3.108682889631844692e-01 1.000000000000000000e+00
8.859076102302111400e-01 2.859102888067524550e-01 1.000000000000000000e+00
8.824227760624103745e-01 3.119078102474928116e-01 1.000000000000000444e+00
8.916080988825375586e-01 2.983890932991850597e-01 9.999999999999997780e-01
8.767208963157040458e-01 2.994463045505291188e-01 9.999999999999995559e-01
7.238048696508705415e-01 3.700098622725110920e-01 1.000000000000000000e+00
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.383550570287019665e-01 3.675274725900650186e-01 1.000000000000000444e+00
7.446653741204916077e-01 3.562426680138639501e-01 9.999999999999997780e-01
7.301113241838079748e-01 3.587626768475065120e-01 9.999999999999995559e-01
7.073056067300542704e-01 3.525711778593545453e-01 1.000000000000000000e+00
7.364221979144597308e-01 3.474800546783759492e-01 1.000000000000000000e+00
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
7.218640464672125834e-01 3.500307366143977084e-01 1.000000000000000444e+00
7.281757243178715866e-01 3.387502507663432971e-01 9.999999999999997780e-01
7.136129617939483971e-01 3.413340638462256105e-01 9.999999999999995559e-01
7.199257259354561178e-01 3.300559284871061316e-01 1.000000000000000000e+00
6.907889413527285027e-01 3.352818531086700915e-01 1.000000000000000000e+00
6.992666151658385454e-01 3.181536417759259217e-01 1.000000000000000000e+00
7.053577552561430819e-01 3.326757506730896874e-01 1.000000000000000444e+00
6.950259187434484343e-01 3.267302004697634210e-01 9.999999999999997780e-01
7.095987838720733132e-01 3.240836230723080913e-01 9.999999999999995559e-01
7.679946798361053650e-01 3.874585910719843262e-01 1.000000000000000000e+00
7.529054466683635649e-01 3.650359623051473434e-01 1.000000000000000000e+00
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
7.604515455925938694e-01 3.762320833552921240e-01 1.000000000000000444e+00
7.667641842065346935e-01 3.649169326234033006e-01 9.999999999999997780e-01
7.743066534068190343e-01 3.761461648361762999e-01 9.999999999999995559e-01
7.956977166722830619e-01 3.873520044012309094e-01 1.000000000000000000e+00
7.806216149941309634e-01 3.648054407194237792e-01 1.000000000000000000e+00
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
7.881608240034301271e-01 3.760658531234621904e-01 1.000000000000000444e+00
7.944778294198254764e-01 3.647017857359209358e-01 9.999999999999997780e-01
8.020141357371642910e-01 3.759913097610413368e-01 9.999999999999995559e-01
8.233985664094810586e-01 3.872604690711013431e-01 1.000000000000000000e+00
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.083329357233979273e-01 3.646059998805494806e-01 1.000000000000000000e+00
8.307494475791709077e-01 3.749389948418215268e-01 1.000000000000000444e+00
8.232181487351351024e-01 3.635963582158420748e-01 9.999999999999997780e-01
8.158666541503550862e-01 3.759225088051552088e-01 9.999999999999995559e-01
8.381026189091895784e-01 3.625918156954463512e-01 1.000000000000000000e+00
8.528153823684665458e-01 3.378224651967257630e-01 1.000000000000000000e+00
