x y mesh_f
4.966943419666675075e-01 1.900000172069370719e-01 1.000000000000000000e+00
5.187043288039778766e-01 1.654702878219586615e-01 1.000000000000000444e+00
4.965103578523730188e-01 1.654702891731119063e-01 9.999999999999997780e-01
5.188882378298059761e-01 1.900000004140833532e-01 9.999999999999995559e-01
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
6.253571835357815134e-01 1.615538446267606731e-01 1.000000000000000000e+00
6.441400793252063384e-01 1.137632262534409439e-01 1.000000000000000444e+00
6.537663410665421893e-01 1.379517303507470372e-01 9.999999999999997780e-01
6.157309314027875624e-01 1.373653404903580899e-01 9.999999999999995559e-01
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
6.369007893862103087e-01 -1.113567292160405339e-09 1.000000000000000000e+00
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
6.215027274679755243e-01 5.658841792333667298e-02 1.000000000000000444e+00
6.595381538635334273e-01 5.717480822019234410e-02 9.999999999999997780e-01
6.441400793252056722e-01 1.137632262534408051e-01 9.999999999999995559e-01
5.273067198289826951e-01 -7.678519921718502389e-10 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
6.369007893862103087e-01 -1.113567292160405339e-09 1.000000000000000000e+00
5.362411524939014740e-01 4.108437199349093683e-02 1.000000000000000444e+00
5.910381859616561373e-01 4.108437082831753462e-02 9.999999999999997780e-01
5.821037593740456817e-01 -8.465635940048080542e-12 9.999999999999995559e-01
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
5.898311462387584303e-01 1.609200979173240897e-01 1.000000000000000000e+00
6.253571835357815134e-01 1.615538446267606731e-01 1.000000000000000000e+00
5.979679062469102080e-01 1.370484666683649266e-01 1.000000000000000444e+00
6.075941811159445427e-01 1.612369741575658544e-01 9.999999999999997780e-01
6.157309314027875624e-01 1.373653404903580899e-01 9.999999999999995559e-01
5.898311462387584303e-01 1.609200979173240897e-01 1.000000000000000000e+00
6.253571835357815134e-01 1.615538446267606731e-01 1.000000000000000000e+00
6.000000097202471405e-01 1.900000038601332153e-01 1.000000000000000000e+00
6.075941811159448758e-01 1.612369741575659376e-01 1.000000000000000444e+00
6.126786021769806689e-01 1.757769239067190903e-01 9.999999999999997780e-01
5.949155831329664412e-01 1.754600510284402559e-01 9.999999999999995559e-01
6.061046672980331396e-01 1.131768347564063720e-01 1.000000000000000000e+00
5.451755782208457246e-01 8.216874374352295396e-02 1.000000000000000000e+00
6.369007893862103087e-01 -1.113567292160405339e-09 1.000000000000000000e+00
5.756401218818671950e-01 9.767278850152105729e-02 1.000000000000000444e+00
5.910381859616561373e-01 4.108437082831753462e-02 9.999999999999997780e-01
6.215027274679749691e-01 5.658841792333660359e-02 9.999999999999995559e-01
5.898311462387584303e-01 1.609200979173240897e-01 1.000000000000000000e+00
5.744360301450101014e-01 1.899999993358904293e-01 1.000000000000000000e+00
6.000000097202471405e-01 1.900000038601332153e-01 1.000000000000000000e+00
5.821335937817992967e-01 1.754600498004887654e-01 1.000000000000000444e+00
5.872180182688604422e-01 1.900000004853078239e-01 9.999999999999997780e-01
5.949155831329664412e-01 1.754600510284402559e-01 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.317424776317000612e+00 1.538305247721342695e-01 1.000000000000000444e+00
1.291514848301982266e+00 1.026212152823249568e-01 9.999999999999997780e-01
1.262522353315973733e+00 1.538916265750567836e-01 9.999999999999995559e-01
1.294465224176748475e+00 6.568375989479513599e-11 1.000000000000000000e+00
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.404059285223283604e+00 4.155098574830849644e-11 1.000000000000000000e+00
1.320441245602598013e+00 5.128005670068937205e-02 1.000000000000000444e+00
1.375238280111550360e+00 5.128005671349446237e-02 9.999999999999997780e-01
1.349262255528985044e+00 2.818309915218710477e-11 9.999999999999995559e-01
1.294465224176748475e+00 6.568375989479513599e-11 1.000000000000000000e+00
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.320441245602598013e+00 5.128005670068937205e-02 1.000000000000000444e+00
1.291514848301982266e+00 1.026212152823249568e-01 9.999999999999997780e-01
1.265538822451853340e+00 5.134115844809655771e-02 9.999999999999995559e-01
1.294465224176748475e+00 6.568375989479513599e-11 1.000000000000000000e+00
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.184871146257422181e+00 -2.251479471007627510e-11 1.000000000000000000e+00
1.265538822451854895e+00 5.134115844809659240e-02 1.000000000000000444e+00
1.210741785524870107e+00 5.134115851383204421e-02 9.999999999999997780e-01
1.239668184794069816e+00 1.327384629920410151e-12 9.999999999999995559e-01
1.281535085821753572e+00 4.100000049489846421e-01 1.000000000000000000e+00
1.340253923162856964e+00 3.075799695211348106e-01 1.000000000000000000e+00
1.392304610987281643e+00 4.100000013865292003e-01 1.000000000000000000e+00
1.310894495632239920e+00 3.587899844139411654e-01 1.000000000000000444e+00
1.366279262773800518e+00 3.587899837829443550e-01 9.999999999999997780e-01
1.336919835151570535e+00 4.099999990302746200e-01 9.999999999999995559e-01
1.281535085821753572e+00 4.100000049489846421e-01 1.000000000000000000e+00
1.170765531285274719e+00 4.100000004581024204e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.226150300984627517e+00 4.099999998894559017e-01 1.000000000000000444e+00
1.200310302255306105e+00 3.588613771846591027e-01 9.999999999999997780e-01
1.255695078346537041e+00 3.588613788400972227e-01 9.999999999999995559e-01
1.281535085821753572e+00 4.100000049489846421e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.340253923162856964e+00 3.075799695211348106e-01 1.000000000000000000e+00
1.255695078346538374e+00 3.588613788400976667e-01 1.000000000000000444e+00
1.285054507658947909e+00 3.076513637961545977e-01 9.999999999999997780e-01
1.310894495632238810e+00 3.587899844139408878e-01 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.398494270518469973e+00 2.050265823617109517e-01 1.000000000000000000e+00
1.340253923162856964e+00 3.075799695211348106e-01 1.000000000000000000e+00
1.343463283869842595e+00 2.050637615048983564e-01 1.000000000000000444e+00
1.369374102545231509e+00 2.563032760074561711e-01 9.999999999999997780e-01
1.314343107003957734e+00 2.563404539553238992e-01 9.999999999999995559e-01
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.456240620279021902e+00 1.025405508033834512e-01 1.000000000000000000e+00
1.398494270518469973e+00 2.050265823617109517e-01 1.000000000000000000e+00
1.401328954452718101e+00 1.025503323183153404e-01 1.000000000000000444e+00
1.427367460800238907e+00 1.537835689166994479e-01 9.999999999999997780e-01
1.372455780864695774e+00 1.537933492691058168e-01 9.999999999999995559e-01
1.404059285223283604e+00 4.155098574830849644e-11 1.000000000000000000e+00
1.513653352523081086e+00 -1.822795037482627783e-09 1.000000000000000000e+00
1.456240620279021902e+00 1.025405508033834512e-01 1.000000000000000000e+00
1.458856336022392064e+00 3.179011992276023995e-10 1.000000000000000444e+00
1.484946987665364482e+00 5.127027513299668021e-02 9.999999999999997780e-01
1.430149966144248275e+00 5.127027585899335271e-02 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.340253923162856964e+00 3.075799695211348106e-01 1.000000000000000000e+00
1.259143680235417673e+00 2.564118458477366858e-01 1.000000000000000444e+00
1.285054507658947909e+00 3.076513637961545977e-01 9.999999999999997780e-01
1.314343107003957734e+00 2.563404539553238992e-01 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.398494270518469973e+00 2.050265823617109517e-01 1.000000000000000000e+00
1.317424776317000612e+00 1.538305247721342695e-01 1.000000000000000444e+00
1.372455780864695996e+00 1.537933492691058168e-01 9.999999999999997780e-01
1.343463283869841263e+00 2.050637615048981066e-01 9.999999999999995559e-01
1.346417268627775998e+00 1.025601134259391534e-01 1.000000000000000000e+00
1.404059285223283604e+00 4.155098574830849644e-11 1.000000000000000000e+00
1.456240620279021902e+00 1.025405508033834512e-01 1.000000000000000000e+00
1.375238280111551026e+00 5.128005671349449013e-02 1.000000000000000444e+00
1.430149966144248719e+00 5.127027585899334577e-02 9.999999999999997780e-01
1.401328954452716991e+00 1.025503323183152571e-01 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.259143680235417673e+00 2.564118458477366858e-01 1.000000000000000444e+00
1.204140465528595438e+00 2.565758893260542961e-01 9.999999999999997780e-01
1.233429061836402107e+00 2.052649792927803141e-01 9.999999999999995559e-01
1.288432285610386474e+00 2.051009366574953197e-01 1.000000000000000000e+00
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.262522353315975066e+00 1.538916265750569778e-01 1.000000000000000444e+00
1.207519136042952468e+00 1.540556694979289265e-01 9.999999999999997780e-01
1.233429061836402107e+00 2.052649792927803141e-01 9.999999999999995559e-01
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.207519136042953356e+00 1.540556694979290375e-01 1.000000000000000444e+00
1.152706692065220473e+00 1.541837553735153632e-01 9.999999999999997780e-01
1.181799983307411539e+00 1.028104023085133489e-01 9.999999999999995559e-01
1.236612424443565006e+00 1.026823170061385015e-01 1.000000000000000000e+00
1.184871146257422181e+00 -2.251479471007627510e-11 1.000000000000000000e+00
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.210741785524871217e+00 5.134115851383206502e-02 1.000000000000000444e+00
1.155929344052773367e+00 5.146924389428138985e-02 9.999999999999997780e-01
1.181799983307411539e+00 1.028104023085133489e-01 9.999999999999995559e-01
1.184871146257422181e+00 -2.251479471007627510e-11 1.000000000000000000e+00
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.075277062988046595e+00 -2.414852777160397904e-09 1.000000000000000000e+00
1.155929344052774255e+00 5.146924389428143148e-02 1.000000000000000444e+00
1.101132300029956435e+00 5.146924335978436682e-02 9.999999999999997780e-01
1.130074119390652942e+00 1.914360043167704251e-10 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.170765531285274719e+00 4.100000004581024204e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.145133614692247948e+00 3.590207945757080688e-01 1.000000000000000444e+00
1.200310302255306105e+00 3.588613771846591027e-01 9.999999999999997780e-01
1.174678390428806729e+00 3.078821729278981012e-01 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.170765531285274719e+00 4.100000004581024204e-01 1.000000000000000000e+00
1.059995991159082607e+00 4.100000001248932380e-01 1.000000000000000000e+00
1.145133614692247948e+00 3.590207945757080688e-01 1.000000000000000444e+00
1.115380758185896770e+00 4.099999995912955719e-01 9.999999999999997780e-01
1.089748844322625532e+00 3.590207946107383252e-01 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.229855072405223293e+00 3.077227538901139425e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.174678390428808061e+00 3.078821729278984343e-01 1.000000000000000444e+00
1.204140465528595438e+00 2.565758893260542961e-01 9.999999999999997780e-01
1.148963771731849937e+00 2.567353061027228822e-01 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.059995991159082607e+00 4.100000001248932380e-01 1.000000000000000000e+00
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
1.089748844322626420e+00 3.590207946107386583e-01 1.000000000000000444e+00
1.034484885942480892e+00 3.592924676397177830e-01 9.999999999999997780e-01
1.064237739164116014e+00 3.083132616996158704e-01 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.094093714146023189e+00 2.570795070581965436e-01 1.000000000000000444e+00
1.123555787616640878e+00 2.057732238423366777e-01 9.999999999999997780e-01
1.148963771731849937e+00 2.567353061027228822e-01 9.999999999999995559e-01
1.119501701645544856e+00 3.080415901754455232e-01 1.000000000000000000e+00
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
1.094093714146023189e+00 2.570795070581965436e-01 1.000000000000000444e+00
1.038829754991200893e+00 2.573511795125726920e-01 9.999999999999997780e-01
1.064237739164116014e+00 3.083132616996158704e-01 9.999999999999995559e-01
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
1.178425834200695466e+00 2.054290201849564568e-01 1.000000000000000000e+00
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.123555787616641766e+00 2.057732238423368443e-01 1.000000000000000444e+00
1.152706692065220473e+00 1.541837553735153632e-01 9.999999999999997780e-01
1.097836636080702810e+00 1.545279567504866947e-01 9.999999999999995559e-01
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
1.038829754991201781e+00 2.573511795125729140e-01 1.000000000000000444e+00
9.841732990578042628e-01 2.579048621111807993e-01 9.999999999999997780e-01
1.014029276710708194e+00 2.066711082334846405e-01 9.999999999999995559e-01
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
1.097836636080703698e+00 1.545279567504868334e-01 1.000000000000000444e+00
1.072341579744741313e+00 1.031222797169555061e-01 9.999999999999997780e-01
1.043190673677830471e+00 1.547117482546096490e-01 9.999999999999995559e-01
1.068685731316211918e+00 2.061174254448112642e-01 1.000000000000000000e+00
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
1.014029276710709304e+00 2.066711082334848348e-01 1.000000000000000444e+00
9.885342224953320711e-01 1.552654314660974200e-01 9.999999999999997780e-01
1.043190673677830471e+00 1.547117482546096490e-01 9.999999999999995559e-01
1.126987540881255301e+00 1.029384880907530941e-01 1.000000000000000000e+00
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
1.075277062988046595e+00 -2.414852777160397904e-09 1.000000000000000000e+00
1.072341579744741757e+00 1.031222797169555616e-01 1.000000000000000444e+00
1.046486350471039106e+00 5.165303578169885834e-02 9.999999999999997780e-01
1.101132300029956212e+00 5.146924335978433213e-02 9.999999999999995559e-01
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
1.075277062988046595e+00 -2.414852777160397904e-09 1.000000000000000000e+00
9.656830096005709629e-01 1.918029896398516941e-10 1.000000000000000000e+00
1.046486350471039994e+00 5.165303578169888610e-02 1.000000000000000444e+00
1.020480040354434514e+00 -1.662411182717776075e-10 9.999999999999997780e-01
9.916893141769342890e-01 5.165303572697350909e-02 9.999999999999995559e-01
1.059995991159082607e+00 4.100000001248932380e-01 1.000000000000000000e+00
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
9.492264549377764649e-01 4.100000039364921633e-01 1.000000000000000000e+00
1.034484885942481780e+00 3.592924676397179495e-01 1.000000000000000444e+00
9.791001184969255755e-01 3.592924675808116253e-01 9.999999999999997780e-01
1.004611223146907095e+00 4.100000014881898247e-01 9.999999999999995559e-01
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
9.492264549377764649e-01 4.100000039364921633e-01 1.000000000000000000e+00
9.531738945361840631e-01 3.092385920207961214e-01 1.000000000000000444e+00
9.233002270309790260e-01 3.599461251384636906e-01 9.999999999999997780e-01
9.791001184969250204e-01 3.592924675808115698e-01 9.999999999999995559e-01
1.008973778100114016e+00 3.085849343826160274e-01 1.000000000000000000e+00
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
9.841732990578049289e-01 2.579048621111809658e-01 1.000000000000000444e+00
9.283734155429579360e-01 2.585585209771986137e-01 9.999999999999997780e-01
9.531738945361831750e-01 3.092385920207957883e-01 9.999999999999995559e-01
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
9.056074391411087499e-01 2.080725093689523575e-01 1.000000000000000444e+00
8.746080272224103780e-01 2.594062386686563637e-01 9.999999999999997780e-01
9.283734155429574919e-01 2.585585209771985582e-01 9.999999999999995559e-01
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
9.885342224953327372e-01 1.552654314660975865e-01 1.000000000000000444e+00
9.635876488615178204e-01 1.035158683276872493e-01 9.999999999999997780e-01
9.344262474414878339e-01 1.554752272454282824e-01 9.999999999999995559e-01
9.593728231166892551e-01 2.072247918944499778e-01 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
9.344262474414889441e-01 1.554752272454284490e-01 1.000000000000000444e+00
8.806608600768661699e-01 1.563229455499081377e-01 9.999999999999997780e-01
9.056074391411078617e-01 2.080725093689522187e-01 9.999999999999995559e-01
1.017695624079264505e+00 1.033060720249371345e-01 1.000000000000000000e+00
9.656830096005709629e-01 1.918029896398516941e-10 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
9.916893141769355102e-01 5.165303572697356460e-02 1.000000000000000444e+00
9.375813419344559696e-01 5.186283258708859756e-02 9.999999999999997780e-01
9.635876488615175983e-01 1.035158683276872216e-01 9.999999999999995559e-01
9.656830096005709629e-01 1.918029896398516941e-10 1.000000000000000000e+00
8.560889354891146885e-01 -2.013711264368520361e-10 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
9.108859719541777533e-01 8.831320160658873709e-10 1.000000000000000444e+00
8.827843016267523657e-01 5.186283147740161636e-02 9.999999999999997780e-01
9.375813419344557476e-01 5.186283258708859756e-02 9.999999999999995559e-01
7.464948629678361813e-01 -3.700198222586803604e-10 1.000000000000000000e+00
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
8.560889354891146885e-01 -2.013711264368520361e-10 1.000000000000000000e+00
7.733042634871410970e-01 5.174287051586378555e-02 1.000000000000000444e+00
8.281012999226966542e-01 5.174287080851305842e-02 9.999999999999997780e-01
8.012919006986276571e-01 5.914734415472985171e-12 9.999999999999995559e-01
7.464948629678361813e-01 -3.700198222586803604e-10 1.000000000000000000e+00
6.369007893862103087e-01 -1.113567292160405339e-09 1.000000000000000000e+00
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
6.916978283757330148e-01 1.148879432946804293e-10 1.000000000000000444e+00
6.595381538635334273e-01 5.717480822019234410e-02 9.999999999999997780e-01
7.143351839078952992e-01 5.717480851940685144e-02 9.999999999999995559e-01
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
8.560889354891146885e-01 -2.013711264368520361e-10 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
8.281012999226973204e-01 5.174287080851309312e-02 1.000000000000000444e+00
8.827843016267523657e-01 5.186283147740161636e-02 9.999999999999997780e-01
8.547966694420228162e-01 1.036057027434285488e-01 9.999999999999995559e-01
7.464948629678361813e-01 -3.700198222586803604e-10 1.000000000000000000e+00
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
7.733042634871410970e-01 5.174287051586378555e-02 1.000000000000000444e+00
7.411445851024793807e-01 1.089176792088685924e-01 9.999999999999997780e-01
7.143351839078952992e-01 5.717480851940685144e-02 9.999999999999995559e-01
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
9.094796810964512757e-01 1.037256638309915352e-01 1.000000000000000000e+00
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
8.547966694420235934e-01 1.036057027434286737e-01 1.000000000000000444e+00
8.806608600768661699e-01 1.563229455499081377e-01 9.999999999999997780e-01
8.259778593186055673e-01 1.562029845836256925e-01 9.999999999999995559e-01
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
7.411445851024798248e-01 1.089176792088686757e-01 1.000000000000000444e+00
7.195439844764492943e-01 1.586250862890018765e-01 9.999999999999997780e-01
7.785130675596814154e-01 1.531931490175789390e-01 9.999999999999995559e-01
8.001136660420545832e-01 1.034857417536989149e-01 1.000000000000000000e+00
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
8.259778593186064555e-01 1.562029845836258313e-01 1.000000000000000444e+00
8.043772619078575215e-01 2.059103923620107524e-01 9.999999999999997780e-01
7.785130675596814154e-01 1.531931490175789390e-01 9.999999999999995559e-01
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
8.043772619078581876e-01 2.059103923620108911e-01 1.000000000000000444e+00
7.676314878472155767e-01 2.601228224151422297e-01 9.999999999999997780e-01
8.150962817511442360e-01 2.631326589629506829e-01 9.999999999999995559e-01
8.518420522520897542e-01 2.089202283882743427e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
8.746080272224109331e-01 2.594062386686565302e-01 1.000000000000000444e+00
8.378622586816593110e-01 3.136186700746403377e-01 9.999999999999997780e-01
8.150962817511442360e-01 2.631326589629506829e-01 9.999999999999995559e-01
8.384569106861501364e-01 4.100000000464862904e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
9.492264549377764649e-01 4.100000039364921633e-01 1.000000000000000000e+00
8.679154592045287275e-01 3.599461250486997721e-01 1.000000000000000444e+00
9.233002270309790260e-01 3.599461251384636906e-01 9.999999999999997780e-01
8.938416832021367497e-01 4.100000004636186746e-01 9.999999999999995559e-01
8.384569106861501364e-01 4.100000000464862904e-01 1.000000000000000000e+00
8.973740020350218227e-01 3.098922468164159727e-01 1.000000000000000000e+00
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
8.679154592045287275e-01 3.599461250486997721e-01 1.000000000000000444e+00
8.378622586816593110e-01 3.136186700746403377e-01 9.999999999999997780e-01
8.084037089132821707e-01 3.636725444196640122e-01 9.999999999999995559e-01
8.384569106861501364e-01 4.100000000464862904e-01 1.000000000000000000e+00
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
7.276873715005209853e-01 4.099999998058495021e-01 1.000000000000000000e+00
8.084037089132830589e-01 3.636725444196644008e-01 1.000000000000000444e+00
7.530189406872648261e-01 3.636725445927163625e-01 9.999999999999997780e-01
7.830721421062477594e-01 4.100000000354203644e-01 9.999999999999995559e-01
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
6.731291818750242406e-01 1.889480623912407620e-01 1.000000000000000000e+00
6.253571835357815134e-01 1.615538446267606731e-01 1.000000000000000000e+00
6.776523422337424885e-01 1.516488382270843316e-01 1.000000000000000444e+00
6.492431931468563011e-01 1.752509544707669120e-01 9.999999999999997780e-01
6.537663410665419672e-01 1.379517303507470372e-01 9.999999999999995559e-01
6.821754979669201191e-01 1.143496164260431325e-01 1.000000000000000000e+00
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
6.731291818750242406e-01 1.889480623912407620e-01 1.000000000000000000e+00
7.195439844764499604e-01 1.586250862890019875e-01 1.000000000000000444e+00
7.150208327924126861e-01 1.959243102405160697e-01 9.999999999999997780e-01
6.776523422337419333e-01 1.516488382270841928e-01 9.999999999999995559e-01
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
6.731291818750242406e-01 1.889480623912407620e-01 1.000000000000000000e+00
6.960714695290202148e-01 2.660986335756955756e-01 1.000000000000000000e+00
7.150208327924131302e-01 1.959243102405161807e-01 1.000000000000000444e+00
6.846003223582626251e-01 2.275233468568408080e-01 9.999999999999997780e-01
7.264919738663451199e-01 2.344995971971019499e-01 9.999999999999995559e-01
7.569124715908280843e-01 2.029005571264106689e-01 1.000000000000000000e+00
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
6.960714695290202148e-01 2.660986335756955756e-01 1.000000000000000000e+00
7.676314878472160208e-01 2.601228224151424517e-01 1.000000000000000444e+00
7.372109882961721539e-01 2.917218619321140793e-01 9.999999999999997780e-01
7.264919738663451199e-01 2.344995971971019499e-01 9.999999999999995559e-01
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
6.960714695290202148e-01 2.660986335756955756e-01 1.000000000000000000e+00
6.620127749635131842e-01 3.368397899536570428e-01 1.000000000000000000e+00
7.372109882961727090e-01 2.917218619321143569e-01 1.000000000000000444e+00
6.790421059120584912e-01 3.014692052245208642e-01 9.999999999999997780e-01
7.201816288379458975e-01 3.270924332804405199e-01 9.999999999999995559e-01
7.783505105382636513e-01 3.173450903182987726e-01 1.000000000000000000e+00
7.276873715005209853e-01 4.099999998058495021e-01 1.000000000000000000e+00
6.620127749635131842e-01 3.368397899536570428e-01 1.000000000000000000e+00
7.530189406872653812e-01 3.636725445927165290e-01 1.000000000000000444e+00
6.948500592638869877e-01 3.734198881418361315e-01 9.999999999999997780e-01
7.201816288379458975e-01 3.270924332804405199e-01 9.999999999999995559e-01
7.276873715005209853e-01 4.099999998058495021e-01 1.000000000000000000e+00
6.169178414589278070e-01 4.100000073907132392e-01 1.000000000000000000e+00
6.620127749635131842e-01 3.368397899536570428e-01 1.000000000000000000e+00
6.723026006726168236e-01 4.099999987745847063e-01 1.000000000000000444e+00
6.394652827257735206e-01 3.734198829878229708e-01 9.999999999999997780e-01
6.948500592638867657e-01 3.734198881418360205e-01 9.999999999999995559e-01
