x y function_11
9.000000000000000222e-01 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.003529999999999589e-01 8.002599999999999714e-01 1.000000000000000000e+00
8.006689999999999641e-01 8.003620000000000179e-01 1.000000000000000000e+00
8.002839999999999954e-01 9.001320000000000432e-01 1.000000000000000000e+00
9.001259999999999817e-01 9.000829999999999664e-01 1.000000000000000000e+00
8.014250000000000540e-01 7.009570000000000523e-01 1.000000000000000000e+00
7.029260000000000508e-01 7.011560000000000015e-01 1.000000000000000000e+00
7.013150000000000217e-01 8.004170000000000451e-01 1.000000000000000000e+00
8.006689999999999641e-01 8.003620000000000179e-01 1.000000000000000000e+00
7.029260000000000508e-01 7.011560000000000015e-01 1.000000000000000000e+00
7.013150000000000217e-01 8.004170000000000451e-01 1.000000000000000000e+00
6.013140000000000152e-01 8.000699999999999479e-01 1.000000000000000000e+00
6.040870000000000406e-01 7.003869999999999818e-01 1.000000000000000000e+00
6.085249999999999826e-01 6.010900000000000132e-01 1.000000000000000000e+00
6.040870000000000406e-01 7.003869999999999818e-01 1.000000000000000000e+00
5.035579999999999501e-01 6.992939999999999712e-01 1.000000000000000000e+00
5.086199999999999610e-01 5.983180000000000165e-01 1.000000000000000000e+00
4.160039999999999849e-01 3.772130000000000205e-01 1.000000000000000000e+00
3.055729999999999835e-01 3.906450000000000200e-01 1.000000000000000000e+00
3.050149999999999806e-01 4.947230000000000238e-01 1.000000000000000000e+00
4.103930000000000078e-01 4.916189999999999727e-01 1.000000000000000000e+00
5.170960000000000001e-01 4.962759999999999949e-01 1.000000000000000000e+00
4.103930000000000078e-01 4.916189999999999727e-01 1.000000000000000000e+00
4.054090000000000193e-01 5.968179999999999596e-01 1.000000000000000000e+00
5.086199999999999610e-01 5.983180000000000165e-01 1.000000000000000000e+00
4.160039999999999849e-01 3.772130000000000205e-01 1.000000000000000000e+00
3.961770000000000014e-01 2.858919999999999795e-01 1.000000000000000000e+00
3.001420000000000199e-01 2.928959999999999897e-01 1.000000000000000000e+00
3.055729999999999835e-01 3.906450000000000200e-01 1.000000000000000000e+00
2.984129999999999838e-01 1.956630000000000036e-01 1.000000000000000000e+00
1.997150000000000036e-01 1.980870000000000131e-01 1.000000000000000000e+00
2.005480000000000040e-01 2.965740000000000043e-01 1.000000000000000000e+00
3.001420000000000199e-01 2.928959999999999897e-01 1.000000000000000000e+00
1.996469999999999911e-01 9.901699999999999391e-02 1.000000000000000000e+00
1.997150000000000036e-01 1.980870000000000131e-01 1.000000000000000000e+00
9.997599999999999543e-02 1.991390000000000104e-01 1.000000000000000000e+00
9.990999999999999881e-02 9.960199999999999609e-02 1.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00
9.990999999999999881e-02 9.960199999999999609e-02 1.000000000000000000e+00
0.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000444e-01 1.000000000000000000e+00
9.003529999999999589e-01 8.002599999999999714e-01 1.000000000000000000e+00
9.001259999999999817e-01 9.000829999999999664e-01 1.000000000000000000e+00
1.000000000000000000e+00 9.000000000000000222e-01 1.000000000000000000e+00
9.006739999999999746e-01 7.006310000000000038e-01 1.000000000000000000e+00
8.014250000000000540e-01 7.009570000000000523e-01 1.000000000000000000e+00
8.006689999999999641e-01 8.003620000000000179e-01 1.000000000000000000e+00
9.003529999999999589e-01 8.002599999999999714e-01 1.000000000000000000e+00
8.033439999999999470e-01 6.030440000000000245e-01 1.000000000000000000e+00
7.069060000000000343e-01 6.037700000000000289e-01 1.000000000000000000e+00
