x y solution_f
5.950022851355516451e-01 1.382672841178315681e-01 3.185599987868665384e+00
6.008166546742172986e-01 1.253537674574182748e-01 3.333834176249494963e+00
5.940953140038139901e-01 1.293439722571622097e-01 3.346845393899129384e+00
6.017236258059548426e-01 1.342770793180876332e-01 3.238258205467419604e+00
6.044159120929992746e-01 1.432253847579421646e-01 2.968101739544080075e+00
5.950022851355516451e-01 1.382672841178315681e-01 3.185599987868665384e+00
5.909252595438135858e-01 1.510735646695105516e-01 2.646984107856065194e+00
5.997090986142754598e-01 1.407463344378868664e-01 3.084772649004872580e+00
5.929637723396825599e-01 1.446704243936710599e-01 2.968432746019310731e+00
5.976705858184063747e-01 1.471494747137263581e-01 2.829878507214182104e+00
6.003299561476006518e-01 1.561765413230576938e-01 2.293593557995099452e+00
5.909252595438135858e-01 1.510735646695105516e-01 2.646984107856065194e+00
5.867320653333770730e-01 1.636813323216767535e-01 1.780488555317715882e+00
5.956276078457071188e-01 1.536250529962841227e-01 2.476332261953198888e+00
5.888286624385953294e-01 1.573774484955936526e-01 2.238373225275357203e+00
5.935310107404888624e-01 1.599289368223672236e-01 2.049652128266895357e+00
5.961435716374671179e-01 1.688695398356964694e-01 1.409085354771110410e+00
5.867320653333770730e-01 1.636813323216767535e-01 1.780488555317715882e+00
5.824044797345963032e-01 1.760570950047805616e-01 9.223046585587802992e-01
5.914378184854220954e-01 1.662754360786866115e-01 1.593598429843134490e+00
5.845682725339866881e-01 1.698692136632286576e-01 1.322962084708453778e+00
5.892740256860317105e-01 1.724633174202385155e-01 1.162489270548953568e+00
5.917802098691622437e-01 1.813039385280780236e-01 7.749736021729155544e-01
5.824044797345963032e-01 1.760570950047805616e-01 9.223046585587802992e-01
5.876336568452266151e-01 1.884833344761105145e-01 7.202005024325559557e-01
5.870923448018792179e-01 1.786805167664292926e-01 8.256749555671931695e-01
5.850190682899114591e-01 1.822702147404455242e-01 7.007205220903905962e-01
5.897069333571944849e-01 1.848936365020942829e-01 7.215187032879898377e-01
5.940888989914312468e-01 1.892572720532791075e-01 7.905104486022861421e-01
5.876336568452266151e-01 1.884833344761105145e-01 7.202005024325559557e-01
5.898614634490552122e-01 1.963972104732422952e-01 7.955472346728137412e-01
5.908612779183288755e-01 1.888703032646948110e-01 7.592800808754679442e-01
5.887475601471409137e-01 1.924402724746764048e-01 7.744116784241023010e-01
5.919751812202431740e-01 1.928272412632607014e-01 8.056411326919507010e-01
5.962875234337515762e-01 1.972690499429284317e-01 8.279995841019336389e-01
5.898614634490552122e-01 1.963972104732422952e-01 7.955472346728137412e-01
5.919153906023654210e-01 2.042517495072792288e-01 7.275647608611682804e-01
5.930744934414033942e-01 1.968331302080853495e-01 8.151386806389643302e-01
5.908884270257103166e-01 2.003244799902607620e-01 7.715307005984463062e-01
5.941014570180584986e-01 2.007603997251038441e-01 7.878731708474929762e-01
5.919153906023654210e-01 2.042517495072792288e-01 7.275647608611682804e-01
5.983777911469131405e-01 2.052201094134762926e-01 7.940996497737842219e-01
5.937937108904561834e-01 2.119479501871993354e-01 6.679519260450424989e-01
5.951465908746392808e-01 2.047359294603777746e-01 7.548512416235872990e-01
5.960857510186846620e-01 2.085840298003378002e-01 7.332314605751009129e-01
5.928545507464108022e-01 2.080998498472392821e-01 6.930292669490387691e-01
6.075370768279253486e-01 5.658943022303902781e-02 2.388629123141452926e+00
5.921342371568623086e-01 4.730604161893903203e-02 2.168514769801058506e+00
6.145135554227937336e-01 2.391705927565812920e-02 8.841101050663443539e-01
5.998356569923938286e-01 5.194773592098902992e-02 2.287058091498690882e+00
6.033238962898279656e-01 3.561155044729857888e-02 1.598794652880301648e+00
6.110253161253595966e-01 4.025324474934857677e-02 1.785690627363037297e+00
5.597063636477113135e-01 2.326613519981670514e-02 1.131956840891041649e+00
5.646893100063715698e-01 4.657465229944508095e-02 2.290854352799183147e+00
5.371821513117409630e-01 4.572103668174060109e-02 2.425611506808774909e+00
5.621978368270414972e-01 3.492039374963089304e-02 1.799971263570624647e+00
5.509357306590563219e-01 4.614784449059283755e-02 2.357036641628897478e+00
5.484442574797261383e-01 3.449358594077865658e-02 1.875479563022808049e+00
5.871249504218842841e-01 2.360910522319259464e-02 9.974141172945272249e-01
5.921342371568623086e-01 4.730604161893903203e-02 2.168514769801058506e+00
5.646893100063715698e-01 4.657465229944508095e-02 2.290854352799183147e+00
5.896295937893732964e-01 3.545757342106581333e-02 1.661733770042812308e+00
5.784117735816169947e-01 4.694034695919205302e-02 2.227829957046554732e+00
5.759071302141278714e-01 3.509187876131883432e-02 1.728698634005028323e+00
6.075370768279253486e-01 5.658943022303902781e-02 2.388629123141452926e+00
6.004627258710316662e-01 8.879370875365613647e-02 3.031091324139395304e+00
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
6.039999013494785629e-01 7.269156948834758214e-02 2.757278639470037263e+00
5.927726470084861976e-01 8.408427840643982465e-02 2.993448330271130775e+00
5.963098224869329833e-01 6.798213914113127032e-02 2.699049738185685499e+00
6.004627258710316662e-01 8.879370875365613647e-02 3.031091324139395304e+00
5.931883428720763352e-01 1.204206603964928235e-01 3.376858900489493553e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.968255343715540562e-01 1.046071845750744800e-01 3.246052976632091802e+00
5.855067675642166014e-01 1.155935835108397453e-01 3.396873955838275450e+00
5.891439590636942114e-01 9.978010768942140174e-02 3.228656753162688187e+00
5.931883428720763352e-01 1.204206603964928235e-01 3.376858900489493553e+00
5.950022851355516451e-01 1.382672841178315681e-01 3.185599987868665384e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.940953140038139901e-01 1.293439722571622097e-01 3.346845393899131160e+00
5.873469805484521356e-01 1.333593402935546179e-01 3.332765561758376016e+00
5.864400094167143696e-01 1.244360284328852456e-01 3.414638764077198907e+00
5.950022851355516451e-01 1.382672841178315681e-01 3.185599987868665384e+00
5.909252595438135858e-01 1.510735646695105516e-01 2.646984107856065194e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.929637723396825599e-01 1.446704243936710599e-01 2.968432746019312507e+00
5.861899092262055078e-01 1.485888796908008957e-01 2.804218134144387697e+00
5.882284220220745929e-01 1.421857394149614040e-01 3.091242600586181943e+00
5.909252595438135858e-01 1.510735646695105516e-01 2.646984107856065194e+00
5.867320653333770730e-01 1.636813323216767535e-01 1.780488555317715882e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.888286624385953294e-01 1.573774484955936526e-01 2.238373225275358980e+00
5.820017648916064879e-01 1.611009396774285563e-01 1.966280181860002196e+00
5.840983619968247442e-01 1.547970558513454553e-01 2.418828202614052181e+00
5.867320653333770730e-01 1.636813323216767535e-01 1.780488555317715882e+00
5.824044797345963032e-01 1.760570950047805616e-01 9.223046585587802992e-01
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.845682725339866881e-01 1.698692136632286576e-01 1.322962084708454666e+00
5.776719442635611657e-01 1.734500689140829888e-01 1.049027838014579439e+00
5.798357370629515506e-01 1.672621875725310847e-01 1.492633835555786215e+00
5.824044797345963032e-01 1.760570950047805616e-01 9.223046585587802992e-01
5.876336568452266151e-01 1.884833344761105145e-01 7.202005024325559557e-01
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.850190682899114591e-01 1.822702147404455242e-01 7.007205220903910403e-01
5.829618370648563808e-01 1.858183919162024744e-01 6.452210388378354367e-01
5.803472485095412248e-01 1.796052721805375119e-01 7.349022173787581602e-01
5.876336568452266151e-01 1.884833344761105145e-01 7.202005024325559557e-01
5.898614634490552122e-01 1.963972104732422952e-01 7.955472346728137412e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.887475601471409137e-01 1.924402724746764048e-01 7.744116784241029672e-01
5.866328129880613584e-01 1.959592801774248383e-01 7.669156684248199518e-01
5.855189096861470599e-01 1.920023421788589479e-01 7.337188682157482766e-01
5.898614634490552122e-01 1.963972104732422952e-01 7.955472346728137412e-01
5.919153906023654210e-01 2.042517495072792288e-01 7.275647608611682804e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.908884270257103166e-01 2.003244799902607620e-01 7.715307005984467503e-01
5.887164537123725783e-01 2.037656652675746138e-01 7.051117243394846579e-01
5.876894901357174739e-01 1.998383957505561193e-01 7.514849037795524600e-01
5.919153906023654210e-01 2.042517495072792288e-01 7.275647608611682804e-01
5.874575858701868158e-01 2.110113837590907870e-01 6.224036548184570528e-01
5.937937108904561834e-01 2.119479501871993354e-01 6.679519260450424989e-01
5.896864882362761184e-01 2.076315666331849941e-01 6.634371852974751960e-01
5.906256483803214996e-01 2.114796669731450751e-01 6.451741913348820745e-01
5.928545507464108022e-01 2.080998498472392821e-01 6.930292669490387691e-01
6.075370768279253486e-01 5.658943022303902781e-02 2.388629123141452926e+00
5.921342371568623086e-01 4.730604161893903203e-02 2.168514769801058506e+00
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
5.998356569923938286e-01 5.194773592098902992e-02 2.287058091498690882e+00
5.886084026514014633e-01 6.334044483908127243e-02 2.634746768805392936e+00
5.963098224869329833e-01 6.798213914113127032e-02 2.699049738185685499e+00
5.646893100063715698e-01 4.657465229944508095e-02 2.290854352799183147e+00
5.371821513117409630e-01 4.572103668174060109e-02 2.425611506808774909e+00
5.420830207077937946e-01 6.863913869066483320e-02 2.972266017107570768e+00
5.509357306590563219e-01 4.614784449059283755e-02 2.357036641628898810e+00
5.396325860097673788e-01 5.718008768620271715e-02 2.738708774579344141e+00
5.533861653570826267e-01 5.760689549505496054e-02 2.677757686788744707e+00
5.921342371568623086e-01 4.730604161893903203e-02 2.168514769801058506e+00
5.646893100063715698e-01 4.657465229944508095e-02 2.290854352799183147e+00
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.784117735816169947e-01 4.694034695919205302e-02 2.227829957046555620e+00
5.671650887730630419e-01 5.824027792977166940e-02 2.618667202895985646e+00
5.808875523483084669e-01 5.860597258951864147e-02 2.562380740364491594e+00
6.004627258710316662e-01 8.879370875365613647e-02 3.031091324139395304e+00
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.927726470084861976e-01 8.408427840643982465e-02 2.993448330271132107e+00
5.814538802011487428e-01 9.507067734220508992e-02 3.205380328211003160e+00
5.891439590636942114e-01 9.978010768942140174e-02 3.228656753162688187e+00
5.931883428720763352e-01 1.204206603964928235e-01 3.376858900489493553e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.855067675642166014e-01 1.155935835108397453e-01 3.396873955838277226e+00
5.787584341088547468e-01 1.196089515472321674e-01 3.452489070269166849e+00
5.864400094167143696e-01 1.244360284328852456e-01 3.414638764077198907e+00
5.950022851355516451e-01 1.382672841178315681e-01 3.185599987868665384e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.873469805484521356e-01 1.333593402935546179e-01 3.332765561758378237e+00
5.805731174349750834e-01 1.372777955906844538e-01 3.281323930689570290e+00
5.882284220220745929e-01 1.421857394149614040e-01 3.091242600586181943e+00
5.909252595438135858e-01 1.510735646695105516e-01 2.646984107856065194e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.861899092262055078e-01 1.485888796908008957e-01 2.804218134144390362e+00
5.793630116792166662e-01 1.523123708726357717e-01 2.589338158747065854e+00
5.840983619968247442e-01 1.547970558513454553e-01 2.418828202614052181e+00
5.867320653333770730e-01 1.636813323216767535e-01 1.780488555317715882e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.820017648916064879e-01 1.611009396774285563e-01 1.966280181860003751e+00
5.751054366211809654e-01 1.646817949282828875e-01 1.666964735536120346e+00
5.798357370629515506e-01 1.672621875725310847e-01 1.492633835555786215e+00
5.824044797345963032e-01 1.760570950047805616e-01 9.223046585587802992e-01
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.776719442635611657e-01 1.734500689140829888e-01 1.049027838014580327e+00
5.756147130385060873e-01 1.769982460898399390e-01 8.169812191214409491e-01
5.803472485095412248e-01 1.796052721805375119e-01 7.349022173787581602e-01
5.876336568452266151e-01 1.884833344761105145e-01 7.202005024325559557e-01
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.829618370648563808e-01 1.858183919162024744e-01 6.452210388378357697e-01
5.808470899057768255e-01 1.893373996189509079e-01 6.406331328542754777e-01
5.855189096861470599e-01 1.920023421788589479e-01 7.337188682157482766e-01
5.898614634490552122e-01 1.963972104732422952e-01 7.955472346728137412e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.866328129880613584e-01 1.959592801774248383e-01 7.669156684248206179e-01
5.844608396747235091e-01 1.994004654547386624e-01 7.255113008501079541e-01
5.876894901357174739e-01 1.998383957505561193e-01 7.514849037795524600e-01
5.919153906023654210e-01 2.042517495072792288e-01 7.275647608611682804e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.874575858701868158e-01 2.110113837590907870e-01 6.224036548184570528e-01
5.887164537123725783e-01 2.037656652675746138e-01 7.051117243394849909e-01
5.864875513462832757e-01 2.071454823934803791e-01 6.371727894656257218e-01
5.896864882362761184e-01 2.076315666331849941e-01 6.634371852974746409e-01
5.921342371568623086e-01 4.730604161893903203e-02 2.168514769801058506e+00
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.886084026514014633e-01 6.334044483908127243e-02 2.634746768805395156e+00
5.773617178428476215e-01 7.464037580966087493e-02 2.906317215077312444e+00
5.808875523483084669e-01 5.860597258951864147e-02 2.562380740364491594e+00
5.646893100063715698e-01 4.657465229944508095e-02 2.290854352799183147e+00
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.420830207077937946e-01 6.863913869066483320e-02 2.972266017107570768e+00
5.671650887730630419e-01 5.824027792977166940e-02 2.618667202895987867e+00
5.558619441237742098e-01 6.927252112538154205e-02 2.913330416555581337e+00
5.533861653570826267e-01 5.760689549505496054e-02 2.677757686788744707e+00
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.814538802011487428e-01 9.507067734220508992e-02 3.205380328211005825e+00
5.701121125432113690e-01 1.059601137860904929e-01 3.395017412635804810e+00
5.737408004880032442e-01 9.026428450310891582e-02 3.177229301176196952e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.787584341088547468e-01 1.196089515472321674e-01 3.452489070269169069e+00
5.719878292741298331e-01 1.235504008152390476e-01 3.493337104270976656e+00
5.710545874216319540e-01 1.147079558931935472e-01 3.469523789000712455e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.661017637117889967e-01 1.360865715446092361e-01 3.362439030049299671e+00
5.805731174349750834e-01 1.372777955906844538e-01 3.281323930689571622e+00
5.737781613101933242e-01 1.410953831283502380e-01 3.181806026666678999e+00
5.728967198365707558e-01 1.322689840069434519e-01 3.418316360926176856e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.677692264400159283e-01 1.534364250817195630e-01 2.495036107295326655e+00
5.793630116792166662e-01 1.523123708726357717e-01 2.589338158747067631e+00
5.725203454449259155e-01 1.559784860574499610e-01 2.325319233551170317e+00
5.746118926743066790e-01 1.497703098969054014e-01 2.748664471573730061e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.634846044605318349e-01 1.656273136203931240e-01 1.513089628090225736e+00
5.751054366211809654e-01 1.646817949282828875e-01 1.666964735536121234e+00
5.682120066265289315e-01 1.682351782218892700e-01 1.349965032402336673e+00
5.703780344551838688e-01 1.620739303267867415e-01 1.843034367178723043e+00
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.688656456542772188e-01 1.779051117913553748e-01 7.014977052115426437e-01
5.756147130385060873e-01 1.769982460898399390e-01 8.169812191214413932e-01
5.735778314693816826e-01 1.805292805738248907e-01 6.317868726039950200e-01
5.709025272234016235e-01 1.743740773073704231e-01 9.310345893465760136e-01
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.741001266243881407e-01 1.901778265516318733e-01 5.583910438763965978e-01
5.808470899057768255e-01 1.893373996189509079e-01 6.406331328542760328e-01
5.787521445757277672e-01 1.928495882166196274e-01 6.507089521183050396e-01
5.761950719544370880e-01 1.866656379539631538e-01 5.575983979469935070e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.790918488317207125e-01 2.024019986641413527e-01 6.319961612475262225e-01
5.844608396747235091e-01 1.994004654547386624e-01 7.255113008501083982e-01
5.823046828270501685e-01 2.028407898460056757e-01 6.579024924737009172e-01
5.812480056793940530e-01 1.989616742728743670e-01 6.941482491045758429e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.874575858701868158e-01 2.110113837590907870e-01 6.224036548184570528e-01
5.811052203451327891e-01 2.100825536804961369e-01 5.769592740898658034e-01
5.864875513462832757e-01 2.071454823934803791e-01 6.371727894656260549e-01
5.842814031076597470e-01 2.105469687197934481e-01 5.996894616897412433e-01
5.833113685837562068e-01 2.066810673541830679e-01 6.122416849075642542e-01
5.850825681459406180e-01 7.937484805922351283e-02 2.951886813532034637e+00
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.773617178428476215e-01 7.464037580966087493e-02 2.906317215077314664e+00
5.660199501849102477e-01 8.552981225354627792e-02 3.144675201202626447e+00
5.737408004880032442e-01 9.026428450310891582e-02 3.177229301176196952e+00
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.420830207077937946e-01 6.863913869066483320e-02 2.972266017107570768e+00
5.469190427078273187e-01 9.148752701438851720e-02 3.336567651781974231e+00
5.558619441237742098e-01 6.927252112538154205e-02 2.913330416555583113e+00
5.445010317078105011e-01 8.006333285252667520e-02 3.168026107385130796e+00
5.582799551237909164e-01 8.069671528724338405e-02 3.108005478328901727e+00
5.778251922563568677e-01 1.107665066251866670e-01 3.401280509568343380e+00
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.701121125432113690e-01 1.059601137860904929e-01 3.395017412635807474e+00
5.633415077084864553e-01 1.099015630540973731e-01 3.472454061563832184e+00
5.710545874216319540e-01 1.147079558931935472e-01 3.469523789000712455e+00
5.796916759613525150e-01 1.284513964692776677e-01 3.431763076908506349e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.661017637117889967e-01 1.360865715446092361e-01 3.362439030049299671e+00
5.719878292741298331e-01 1.235504008152390476e-01 3.493337104270978877e+00
5.651928731493480740e-01 1.273679883529048318e-01 3.511053632650536827e+00
5.728967198365707558e-01 1.322689840069434519e-01 3.418316360926176856e+00
5.814545589085975408e-01 1.461041947120912399e-01 2.947266757756779043e+00
5.661017637117889967e-01 1.360865715446092361e-01 3.362439030049299671e+00
5.677692264400159283e-01 1.534364250817195630e-01 2.495036107295326655e+00
5.737781613101933242e-01 1.410953831283502380e-01 3.181806026666681220e+00
5.669354950759024625e-01 1.447614983131643995e-01 3.025033017480106334e+00
5.746118926743066790e-01 1.497703098969054014e-01 2.748664471573730061e+00
5.772714644498357917e-01 1.585205470331803312e-01 2.148520032064881402e+00
5.677692264400159283e-01 1.534364250817195630e-01 2.495036107295326655e+00
5.634846044605318349e-01 1.656273136203931240e-01 1.513089628090225736e+00
5.725203454449259155e-01 1.559784860574499610e-01 2.325319233551172537e+00
5.656269154502738816e-01 1.595318693510563435e-01 2.018592136378286828e+00
5.703780344551838688e-01 1.620739303267867415e-01 1.843034367178723043e+00
5.729394087925260282e-01 1.708430428233854437e-01 1.193900564368767236e+00
5.634846044605318349e-01 1.656273136203931240e-01 1.513089628090225736e+00
5.688656456542772188e-01 1.779051117913553748e-01 7.014977052115426437e-01
5.682120066265289315e-01 1.682351782218892700e-01 1.349965032402337783e+00
5.661751250574045269e-01 1.717662127058742494e-01 1.065077810974770722e+00
5.709025272234016235e-01 1.743740773073704231e-01 9.310345893465760136e-01
5.782900172844861464e-01 1.831534493562944343e-01 6.102837588717139328e-01
5.688656456542772188e-01 1.779051117913553748e-01 7.014977052115426437e-01
5.741001266243881407e-01 1.901778265516318733e-01 5.583910438763965978e-01
5.735778314693816826e-01 1.805292805738248907e-01 6.317868726039954641e-01
5.714828861393326243e-01 1.840414691714936102e-01 5.159623925034407810e-01
5.761950719544370880e-01 1.866656379539631538e-01 5.575983979469935070e-01
5.834041625270675047e-01 1.955213498816073814e-01 7.297365001100806214e-01
5.741001266243881407e-01 1.901778265516318733e-01 5.583910438763965978e-01
5.790918488317207125e-01 2.024019986641413527e-01 6.319961612475262225e-01
5.787521445757277672e-01 1.928495882166196274e-01 6.507089521183054837e-01
5.765959877280544266e-01 1.962899126078866130e-01 6.455920545372063613e-01
5.812480056793940530e-01 1.989616742728743670e-01 6.941482491045758429e-01
5.855175168223796245e-01 2.032795810278699711e-01 6.823191173220994887e-01
5.790918488317207125e-01 2.024019986641413527e-01 6.319961612475262225e-01
5.811052203451327891e-01 2.100825536804961369e-01 5.769592740898658034e-01
5.823046828270501685e-01 2.028407898460056757e-01 6.579024924737013613e-01
5.800985345884267508e-01 2.062422761723187448e-01 5.881061106223042234e-01
5.833113685837562068e-01 2.066810673541830679e-01 6.122416849075642542e-01
5.696408675397546251e-01 6.990590356009825090e-02 2.856400885738475282e+00
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.469190427078273187e-01 9.148752701438851720e-02 3.336567651781974231e+00
5.660199501849102477e-01 8.552981225354627792e-02 3.144675201202629111e+00
5.546590377689466500e-01 9.632062398069141107e-02 3.361383039558277108e+00
5.582799551237909164e-01 8.069671528724338405e-02 3.108005478328901727e+00
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.488466116089275593e-01 1.089938044855300603e-01 3.545404400068826956e+00
5.633415077084864553e-01 1.099015630540973731e-01 3.472454061563833960e+00
5.565652970979173553e-01 1.138216048233652578e-01 3.543076366265503818e+00
5.556228222194967703e-01 1.050737627162621896e-01 3.465643676820946872e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.661017637117889967e-01 1.360865715446092361e-01 3.362439030049299671e+00
5.506956772061294414e-01 1.263723181466643863e-01 3.585272861641736863e+00
5.651928731493480740e-01 1.273679883529048318e-01 3.511053632650539491e+00
5.583987204589592190e-01 1.312294448456368112e-01 3.494332649133394586e+00
5.574898298965182963e-01 1.225108616539324069e-01 3.569442415197940477e+00
5.661017637117889967e-01 1.360865715446092361e-01 3.362439030049299671e+00
5.677692264400159283e-01 1.534364250817195630e-01 2.495036107295326655e+00
5.524251751549505984e-01 1.434975985593689718e-01 3.076708371485211035e+00
5.669354950759024625e-01 1.447614983131643995e-01 3.025033017480108555e+00
5.600972007974832634e-01 1.484670118205442813e-01 2.805882012614708820e+00
5.592634694333697976e-01 1.397920850519890901e-01 3.251907558337440385e+00
5.677692264400159283e-01 1.534364250817195630e-01 2.495036107295326655e+00
5.634846044605318349e-01 1.656273136203931240e-01 1.513089628090225736e+00
5.539945797200789279e-01 1.605185241674192409e-01 1.849418777896713495e+00
5.656269154502738816e-01 1.595318693510563435e-01 2.018592136378288160e+00
5.587395920903053259e-01 1.630729188939061824e-01 1.680366124208048983e+00
5.608819030800473726e-01 1.569774746245694019e-01 2.191639779897583740e+00
5.634846044605318349e-01 1.656273136203931240e-01 1.513089628090225736e+00
5.688656456542772188e-01 1.779051117913553748e-01 7.014977052115426437e-01
5.594353542980572414e-01 1.727258023137376863e-01 9.280184374569541150e-01
5.661751250574045269e-01 1.717662127058742494e-01 1.065077810974771166e+00
5.641504999761672856e-01 1.753154570525465306e-01 8.042001617275409409e-01
5.614599793792944826e-01 1.691765579670654052e-01 1.211964618961496765e+00
5.688656456542772188e-01 1.779051117913553748e-01 7.014977052115426437e-01
5.741001266243881407e-01 1.901778265516318733e-01 5.583910438763965978e-01
5.647283843053112484e-01 1.849646499200180982e-01 4.350713994910080928e-01
5.714828861393326243e-01 1.840414691714936102e-01 5.159623925034412251e-01
5.694142554648496946e-01 1.875712382358249997e-01 4.802536360216148048e-01
5.667970149797942891e-01 1.814348808556867365e-01 5.268035841660724250e-01
5.741001266243881407e-01 1.901778265516318733e-01 5.583910438763965978e-01
5.790918488317207125e-01 2.024019986641413527e-01 6.319961612475262225e-01
5.698814707649173528e-01 1.971302907224300460e-01 5.741577383811361512e-01
5.765959877280544266e-01 1.962899126078866130e-01 6.455920545372066943e-01
5.744866597983190326e-01 1.997661446932856855e-01 6.124785393850247228e-01
5.719907986946527467e-01 1.936540586370309458e-01 5.746700367442643120e-01
5.790918488317207125e-01 2.024019986641413527e-01 6.319961612475262225e-01
5.811052203451327891e-01 2.100825536804961369e-01 5.769592740898658034e-01
5.747508884350985836e-01 2.091944331341042684e-01 5.316621422145363374e-01
5.800985345884267508e-01 2.062422761723187448e-01 5.881061106223044455e-01
5.779280543901157419e-01 2.096384934073002027e-01 5.542753515163036937e-01
5.769213686334095925e-01 2.057982158991228105e-01 5.644510234874360322e-01
5.623990328300658703e-01 1.011537209469943188e-01 3.381162249455436530e+00
5.488466116089275593e-01 1.089938044855300603e-01 3.545404400068826956e+00
5.469190427078273187e-01 9.148752701438851720e-02 3.336567651781974231e+00
5.556228222194967703e-01 1.050737627162621896e-01 3.465643676820950425e+00
5.478828271583774390e-01 1.002406657499592957e-01 3.451657270629112872e+00
5.546590377689466500e-01 9.632062398069141107e-02 3.361383039558276220e+00
5.642839825869071513e-01 1.186494051612004413e-01 3.527680151879263981e+00
5.488466116089275593e-01 1.089938044855300603e-01 3.545404400068826956e+00
5.506956772061294414e-01 1.263723181466643863e-01 3.585272861641736863e+00
5.565652970979173553e-01 1.138216048233652578e-01 3.543076366265506039e+00
5.497711444075285003e-01 1.176830613160972233e-01 3.602607805561042209e+00
5.574898298965182963e-01 1.225108616539324069e-01 3.569442415197940477e+00
